bootstrap_iteration,statistic,p_value,significant,comparison
292,23.646374290478477,2.294598380696275e-06,True,Pre-Inauguration vs Entire Period
293,13.307651392879304,0.0003348970604895376,True,Pre-Inauguration vs Entire Period
294,4.467165882936557,0.03575556539010687,True,Pre-Inauguration vs Entire Period
295,11.963116001886362,0.0006593133259358978,True,Pre-Inauguration vs Entire Period
296,17.53388195245444,4.181944241635356e-05,True,Pre-Inauguration vs Entire Period
297,15.587489500855135,0.00010809906956203987,True,Pre-Inauguration vs Entire Period
298,16.579494040680192,6.650862147220529e-05,True,Pre-Inauguration vs Entire Period
299,9.765640129110437,0.0020344522867979838,True,Pre-Inauguration vs Entire Period
300,14.691405272902495,0.00016817287554420673,True,Pre-Inauguration vs Entire Period
301,6.168409578206153,0.013803030853692718,True,Pre-Inauguration vs Entire Period
302,20.173096323678088,1.1776612645354698e-05,True,Pre-Inauguration vs Entire Period
303,11.267728597565258,0.0009391289458152935,True,Pre-Inauguration vs Entire Period
304,8.736395102748942,0.0034827656745371055,True,Pre-Inauguration vs Entire Period
305,16.50291816688675,6.904080316698323e-05,True,Pre-Inauguration vs Entire Period
306,27.03630582783399,4.799960982047691e-07,True,Pre-Inauguration vs Entire Period
307,35.071387153499934,1.3148895933002729e-08,True,Pre-Inauguration vs Entire Period
308,8.732743853765774,0.0034894584711095125,True,Pre-Inauguration vs Entire Period
309,16.406656034892425,7.236333977058367e-05,True,Pre-Inauguration vs Entire Period
310,14.437649068892904,0.00019070322423678395,True,Pre-Inauguration vs Entire Period
311,15.48347216532782,0.0001137712834414852,True,Pre-Inauguration vs Entire Period
312,16.31103828170276,7.582442303190665e-05,True,Pre-Inauguration vs Entire Period
313,15.985928582778094,8.890109221180737e-05,True,Pre-Inauguration vs Entire Period
314,2.6520810393085967,0.104942779384018,False,Pre-Inauguration vs Entire Period
315,14.235192354070334,0.00021086428313448057,True,Pre-Inauguration vs Entire Period
316,21.086464734857472,7.634076681038902e-06,True,Pre-Inauguration vs Entire Period
317,11.378388769539503,0.0008875752352257264,True,Pre-Inauguration vs Entire Period
318,14.679081669289056,0.00016920184437704068,True,Pre-Inauguration vs Entire Period
319,17.599104075852093,4.0518923528627366e-05,True,Pre-Inauguration vs Entire Period
320,23.558008575628033,2.3910836118943916e-06,True,Pre-Inauguration vs Entire Period
321,9.161831668656834,0.002786431385955373,True,Pre-Inauguration vs Entire Period
322,12.06977679594707,0.0006246256579411342,True,Pre-Inauguration vs Entire Period
323,41.88124403483917,6.951659284662143e-10,True,Pre-Inauguration vs Entire Period
324,7.12244861114225,0.008218833860792004,True,Pre-Inauguration vs Entire Period
325,16.376407476250236,7.344055106598898e-05,True,Pre-Inauguration vs Entire Period
326,14.124071606958053,0.00022283794359096695,True,Pre-Inauguration vs Entire Period
327,13.43734675114294,0.0003138504106592249,True,Pre-Inauguration vs Entire Period
328,6.316863845987901,0.012725310440071044,True,Pre-Inauguration vs Entire Period
329,7.610115723117283,0.00632655535778568,True,Pre-Inauguration vs Entire Period
330,15.83191743261491,9.587364756821487e-05,True,Pre-Inauguration vs Entire Period
331,7.946380761985013,0.005288323687946657,True,Pre-Inauguration vs Entire Period
