bootstrap_iteration,u_statistic,p_value,significant,comparison
6978,2355.5,2.3818025964842104e-09,True,Pre-Inauguration vs Entire Period
6979,2604.0,8.26336889756077e-08,True,Pre-Inauguration vs Entire Period
6980,2469.0,1.258686955952579e-08,True,Pre-Inauguration vs Entire Period
6981,2021.0,1.1396324657588213e-11,True,Pre-Inauguration vs Entire Period
6982,2630.5,1.1807490156871362e-07,True,Pre-Inauguration vs Entire Period
6983,2643.5,1.4047323192143408e-07,True,Pre-Inauguration vs Entire Period
6984,2526.5,2.8418436332592748e-08,True,Pre-Inauguration vs Entire Period
6985,2533.0,3.1127988984747066e-08,True,Pre-Inauguration vs Entire Period
6986,3274.0,0.0001978284709116192,True,Pre-Inauguration vs Entire Period
6987,2146.0,9.04742301546458e-11,True,Pre-Inauguration vs Entire Period
6988,2997.0,1.083950632282968e-05,True,Pre-Inauguration vs Entire Period
6989,2389.0,3.924196022170897e-09,True,Pre-Inauguration vs Entire Period
6990,2540.0,3.431725717849403e-08,True,Pre-Inauguration vs Entire Period
6991,2706.5,3.2129448776108537e-07,True,Pre-Inauguration vs Entire Period
6992,2543.0,3.577938574340291e-08,True,Pre-Inauguration vs Entire Period
6993,2657.5,1.6905216281617e-07,True,Pre-Inauguration vs Entire Period
6994,2078.0,2.96210677218855e-11,True,Pre-Inauguration vs Entire Period
6995,2488.5,1.662723515724915e-08,True,Pre-Inauguration vs Entire Period
6996,2477.5,1.4212865024404066e-08,True,Pre-Inauguration vs Entire Period
6997,2320.0,1.39407217660271e-09,True,Pre-Inauguration vs Entire Period
6998,2406.5,5.080840002854212e-09,True,Pre-Inauguration vs Entire Period
6999,2280.0,7.552979122108642e-10,True,Pre-Inauguration vs Entire Period
7000,2577.5,5.7566485322421225e-08,True,Pre-Inauguration vs Entire Period
7001,2399.0,4.5482111702776634e-09,True,Pre-Inauguration vs Entire Period
7002,2768.5,7.092207915364323e-07,True,Pre-Inauguration vs Entire Period
7003,1946.5,3.1649222590864723e-12,True,Pre-Inauguration vs Entire Period
7004,2535.5,3.2239786141151384e-08,True,Pre-Inauguration vs Entire Period
7005,3001.0,1.134220325377887e-05,True,Pre-Inauguration vs Entire Period
7006,2846.5,1.8622882735929075e-06,True,Pre-Inauguration vs Entire Period
7007,2840.0,1.7208452216744332e-06,True,Pre-Inauguration vs Entire Period
7008,2842.5,1.7709846525184313e-06,True,Pre-Inauguration vs Entire Period
7009,2675.5,2.1439000222524997e-07,True,Pre-Inauguration vs Entire Period
7010,3006.5,1.2054390047929932e-05,True,Pre-Inauguration vs Entire Period
7011,2678.0,2.2156025006258648e-07,True,Pre-Inauguration vs Entire Period
7012,2339.0,1.8593040499446277e-09,True,Pre-Inauguration vs Entire Period
7013,2607.5,8.660055239959921e-08,True,Pre-Inauguration vs Entire Period
7014,2473.5,1.3426788228932161e-08,True,Pre-Inauguration vs Entire Period
7015,2516.5,2.4698112767040022e-08,True,Pre-Inauguration vs Entire Period
7016,2670.0,1.9945141572784967e-07,True,Pre-Inauguration vs Entire Period
7017,2157.0,1.081406059384806e-10,True,Pre-Inauguration vs Entire Period
7018,2062.0,2.2714587638538636e-11,True,Pre-Inauguration vs Entire Period
7019,3011.0,1.2688148358783833e-05,True,Pre-Inauguration vs Entire Period
7020,2867.5,2.3987645139923204e-06,True,Pre-Inauguration vs Entire Period
7021,2699.0,2.915340205916564e-07,True,Pre-Inauguration vs Entire Period
7022,2264.5,5.940542259466005e-10,True,Pre-Inauguration vs Entire Period
7023,2772.5,7.457529025144764e-07,True,Pre-Inauguration vs Entire Period
7024,2051.5,1.903520054700494e-11,True,Pre-Inauguration vs Entire Period
7025,1973.5,5.0545229614068706e-12,True,Pre-Inauguration vs Entire Period
7026,2488.0,1.651122879987008e-08,True,Pre-Inauguration vs Entire Period
7027,2317.5,1.3402001174462284e-09,True,Pre-Inauguration vs Entire Period
7028,2689.5,2.576739918556504e-07,True,Pre-Inauguration vs Entire Period
7029,2559.0,4.4651754293150185e-08,True,Pre-Inauguration vs Entire Period
7030,2400.0,4.611618785254643e-09,True,Pre-Inauguration vs Entire Period
7031,2220.0,2.9589418331292143e-10,True,Pre-Inauguration vs Entire Period
7032,1680.0,2.4935303357110133e-14,True,Pre-Inauguration vs Entire Period
7033,2079.0,3.0116537768013947e-11,True,Pre-Inauguration vs Entire Period
7034,2287.0,8.413375755770549e-10,True,Pre-Inauguration vs Entire Period
7035,2672.0,2.0481414249451923e-07,True,Pre-Inauguration vs Entire Period
7036,2457.5,1.0670306305491362e-08,True,Pre-Inauguration vs Entire Period
7037,2529.5,2.9630913624021713e-08,True,Pre-Inauguration vs Entire Period
7038,2423.0,6.468979751322174e-09,True,Pre-Inauguration vs Entire Period
7039,2295.0,9.507482207900894e-10,True,Pre-Inauguration vs Entire Period
7040,2526.0,2.8215116511727916e-08,True,Pre-Inauguration vs Entire Period
7041,3196.0,9.12190311535744e-05,True,Pre-Inauguration vs Entire Period
7042,2537.5,3.3130436111253145e-08,True,Pre-Inauguration vs Entire Period
7043,2322.5,1.4472369711079886e-09,True,Pre-Inauguration vs Entire Period
7044,3306.5,0.0002701140852025556,True,Pre-Inauguration vs Entire Period
7045,2254.0,5.043232610907556e-10,True,Pre-Inauguration vs Entire Period
7046,2381.0,3.480609731814944e-09,True,Pre-Inauguration vs Entire Period
7047,2230.0,3.464481333633718e-10,True,Pre-Inauguration vs Entire Period
7048,2282.0,7.780264386185094e-10,True,Pre-Inauguration vs Entire Period
7049,2314.5,1.2821440190449867e-09,True,Pre-Inauguration vs Entire Period
7050,2861.0,2.217260486012874e-06,True,Pre-Inauguration vs Entire Period
7051,2678.5,2.2305322292087656e-07,True,Pre-Inauguration vs Entire Period
7052,2301.5,1.050081555843709e-09,True,Pre-Inauguration vs Entire Period
7053,2657.5,1.6911597677149657e-07,True,Pre-Inauguration vs Entire Period
7054,2673.0,2.0750210130708335e-07,True,Pre-Inauguration vs Entire Period
7055,2575.0,5.563873550832946e-08,True,Pre-Inauguration vs Entire Period
7056,2765.5,6.827675071245488e-07,True,Pre-Inauguration vs Entire Period
7057,2744.0,5.198541202132408e-07,True,Pre-Inauguration vs Entire Period
7058,2407.5,5.150329571472466e-09,True,Pre-Inauguration vs Entire Period
7059,2537.5,3.3123138765871444e-08,True,Pre-Inauguration vs Entire Period
7060,3096.5,3.2357125526966414e-05,True,Pre-Inauguration vs Entire Period
7061,2397.5,4.4495486079831864e-09,True,Pre-Inauguration vs Entire Period
7062,2504.0,2.0690693196297362e-08,True,Pre-Inauguration vs Entire Period
7063,2370.0,2.957884743996961e-09,True,Pre-Inauguration vs Entire Period
7064,3185.5,8.205553600937131e-05,True,Pre-Inauguration vs Entire Period
7065,2362.5,2.64459920818056e-09,True,Pre-Inauguration vs Entire Period
7066,2996.0,1.0720549719508674e-05,True,Pre-Inauguration vs Entire Period
7067,2639.5,1.3297899855972084e-07,True,Pre-Inauguration vs Entire Period
7068,2513.0,2.3503986614728615e-08,True,Pre-Inauguration vs Entire Period
7069,2774.5,7.652684157005153e-07,True,Pre-Inauguration vs Entire Period
7070,2289.0,8.659439999289117e-10,True,Pre-Inauguration vs Entire Period
7071,2276.5,7.152482509184034e-10,True,Pre-Inauguration vs Entire Period
7072,2840.0,1.7201075784812575e-06,True,Pre-Inauguration vs Entire Period
7073,2656.0,1.6589970513315619e-07,True,Pre-Inauguration vs Entire Period
7074,1663.5,1.8199902952851345e-14,True,Pre-Inauguration vs Entire Period
7075,2810.0,1.1907371429160758e-06,True,Pre-Inauguration vs Entire Period
7076,2961.0,7.199267550762627e-06,True,Pre-Inauguration vs Entire Period
7077,2783.5,8.56289278471006e-07,True,Pre-Inauguration vs Entire Period
7078,2370.5,2.9765006367971717e-09,True,Pre-Inauguration vs Entire Period
7079,2728.5,4.2684637847494533e-07,True,Pre-Inauguration vs Entire Period
7080,1945.5,3.1117277978326536e-12,True,Pre-Inauguration vs Entire Period
7081,2621.5,1.0459946869554282e-07,True,Pre-Inauguration vs Entire Period
7082,2168.0,1.2921537622211773e-10,True,Pre-Inauguration vs Entire Period
7083,2889.0,3.1017312658912003e-06,True,Pre-Inauguration vs Entire Period
7084,2807.5,1.154457270842328e-06,True,Pre-Inauguration vs Entire Period
7085,2777.5,7.947638361779607e-07,True,Pre-Inauguration vs Entire Period
7086,2375.0,3.1881128155579427e-09,True,Pre-Inauguration vs Entire Period
7087,3121.0,4.1994102947854964e-05,True,Pre-Inauguration vs Entire Period
7088,2978.5,8.793733714231602e-06,True,Pre-Inauguration vs Entire Period
7089,2591.0,6.926109268662693e-08,True,Pre-Inauguration vs Entire Period
7090,2726.0,4.1329701775096777e-07,True,Pre-Inauguration vs Entire Period
7091,2567.5,5.021073424096781e-08,True,Pre-Inauguration vs Entire Period
7092,2183.5,1.6559865410075906e-10,True,Pre-Inauguration vs Entire Period
7093,2843.5,1.7952137470454937e-06,True,Pre-Inauguration vs Entire Period
7094,3028.0,1.534039621659235e-05,True,Pre-Inauguration vs Entire Period
7095,2884.0,2.925075284775559e-06,True,Pre-Inauguration vs Entire Period
7096,2144.0,8.761497850480798e-11,True,Pre-Inauguration vs Entire Period
7097,3371.0,0.0004929790996641259,True,Pre-Inauguration vs Entire Period
7098,2765.0,6.788692733059812e-07,True,Pre-Inauguration vs Entire Period
7099,2881.0,2.819537272155639e-06,True,Pre-Inauguration vs Entire Period
7100,2957.0,6.876401971857219e-06,True,Pre-Inauguration vs Entire Period
7101,2682.5,2.3488521750348813e-07,True,Pre-Inauguration vs Entire Period
7102,2587.5,6.590253697481968e-08,True,Pre-Inauguration vs Entire Period
7103,1716.0,4.9105887688937435e-14,True,Pre-Inauguration vs Entire Period
7104,2291.5,9.011686416133426e-10,True,Pre-Inauguration vs Entire Period
7105,2986.0,9.572013237566116e-06,True,Pre-Inauguration vs Entire Period
7106,2519.0,2.5576129629450067e-08,True,Pre-Inauguration vs Entire Period
7107,2681.0,2.306137114491759e-07,True,Pre-Inauguration vs Entire Period
7108,2638.5,1.3141017333260708e-07,True,Pre-Inauguration vs Entire Period
7109,2754.5,5.94225837541202e-07,True,Pre-Inauguration vs Entire Period
7110,2546.5,3.7546849184963574e-08,True,Pre-Inauguration vs Entire Period
7111,2759.0,6.293427781824745e-07,True,Pre-Inauguration vs Entire Period
7112,2124.5,6.372259872893863e-11,True,Pre-Inauguration vs Entire Period
7113,2661.0,1.7711598954394404e-07,True,Pre-Inauguration vs Entire Period
7114,2170.0,1.3332217474785103e-10,True,Pre-Inauguration vs Entire Period
7115,2937.5,5.484831769940725e-06,True,Pre-Inauguration vs Entire Period
7116,2923.5,4.660305116159784e-06,True,Pre-Inauguration vs Entire Period
7117,2892.5,3.2345032060251316e-06,True,Pre-Inauguration vs Entire Period
7118,2284.0,8.033597717455881e-10,True,Pre-Inauguration vs Entire Period
7119,2881.0,2.8206980854023505e-06,True,Pre-Inauguration vs Entire Period
7120,2660.5,1.7598069551742664e-07,True,Pre-Inauguration vs Entire Period
7121,2728.5,4.2649947118077086e-07,True,Pre-Inauguration vs Entire Period
7122,2617.0,9.84530290492567e-08,True,Pre-Inauguration vs Entire Period
7123,1964.5,4.325985110094689e-12,True,Pre-Inauguration vs Entire Period
7124,2472.5,1.3229561942518517e-08,True,Pre-Inauguration vs Entire Period
7125,2468.0,1.239183696743218e-08,True,Pre-Inauguration vs Entire Period
7126,2421.5,6.3282021968945626e-09,True,Pre-Inauguration vs Entire Period
7127,2656.5,1.669924818159273e-07,True,Pre-Inauguration vs Entire Period
7128,2800.5,1.057857720927649e-06,True,Pre-Inauguration vs Entire Period
7129,2591.0,6.923959899443788e-08,True,Pre-Inauguration vs Entire Period
7130,2617.5,9.910775054190141e-08,True,Pre-Inauguration vs Entire Period
7131,2189.5,1.8242248834577738e-10,True,Pre-Inauguration vs Entire Period
7132,1879.5,9.751935433647156e-13,True,Pre-Inauguration vs Entire Period
7133,2470.0,1.2768122459674242e-08,True,Pre-Inauguration vs Entire Period
7134,2147.5,9.282573597916589e-11,True,Pre-Inauguration vs Entire Period
7135,2467.0,1.2230336192613073e-08,True,Pre-Inauguration vs Entire Period
7136,2607.0,8.6005661291903e-08,True,Pre-Inauguration vs Entire Period
7137,3130.5,4.6412858689813e-05,True,Pre-Inauguration vs Entire Period
7138,2476.0,1.3916711187126759e-08,True,Pre-Inauguration vs Entire Period
7139,2210.0,2.524341176206193e-10,True,Pre-Inauguration vs Entire Period
7140,2514.0,2.3850410056120247e-08,True,Pre-Inauguration vs Entire Period
7141,2448.0,9.30185384547048e-09,True,Pre-Inauguration vs Entire Period
7142,2893.5,3.272695637325633e-06,True,Pre-Inauguration vs Entire Period
7143,3109.5,3.716980847219053e-05,True,Pre-Inauguration vs Entire Period
7144,2804.0,1.1056838324356217e-06,True,Pre-Inauguration vs Entire Period
7145,2491.5,1.734879753544744e-08,True,Pre-Inauguration vs Entire Period
7146,1987.0,6.3719274577645425e-12,True,Pre-Inauguration vs Entire Period
7147,2978.0,8.740147514143969e-06,True,Pre-Inauguration vs Entire Period
7148,2530.5,3.004231317906186e-08,True,Pre-Inauguration vs Entire Period
7149,2248.0,4.596966789627566e-10,True,Pre-Inauguration vs Entire Period
7150,2700.0,2.9529853487803836e-07,True,Pre-Inauguration vs Entire Period
7151,2515.5,2.436109797064285e-08,True,Pre-Inauguration vs Entire Period
7152,2707.0,3.2312828190606444e-07,True,Pre-Inauguration vs Entire Period
7153,2422.5,6.413166631493998e-09,True,Pre-Inauguration vs Entire Period
7154,2680.0,2.2752118382539786e-07,True,Pre-Inauguration vs Entire Period
7155,2204.0,2.2962259544402896e-10,True,Pre-Inauguration vs Entire Period
7156,2626.0,1.111996395902056e-07,True,Pre-Inauguration vs Entire Period
7157,3053.0,2.0194817877754614e-05,True,Pre-Inauguration vs Entire Period
7158,2643.5,1.4034979834623538e-07,True,Pre-Inauguration vs Entire Period
7159,2754.0,5.905274687149982e-07,True,Pre-Inauguration vs Entire Period
7160,2600.5,7.87633533176112e-08,True,Pre-Inauguration vs Entire Period
7161,2734.5,4.60795014381511e-07,True,Pre-Inauguration vs Entire Period
7162,2449.5,9.501940987648723e-09,True,Pre-Inauguration vs Entire Period
7163,2372.0,3.050219031825798e-09,True,Pre-Inauguration vs Entire Period
7164,2628.5,1.1496592843402524e-07,True,Pre-Inauguration vs Entire Period
7165,3340.0,0.00037045797076468466,True,Pre-Inauguration vs Entire Period
7166,2664.0,1.8436679822171303e-07,True,Pre-Inauguration vs Entire Period
7167,2901.5,3.5973823515947854e-06,True,Pre-Inauguration vs Entire Period
7168,3041.0,1.7711540543225845e-05,True,Pre-Inauguration vs Entire Period
7169,3087.0,2.9236152107311815e-05,True,Pre-Inauguration vs Entire Period
7170,2282.5,7.8452661019869e-10,True,Pre-Inauguration vs Entire Period
7171,2620.5,1.0301698946118031e-07,True,Pre-Inauguration vs Entire Period
7172,2397.0,4.415129470306151e-09,True,Pre-Inauguration vs Entire Period
7173,2767.5,7.003727683635306e-07,True,Pre-Inauguration vs Entire Period
7174,2667.5,1.9300482472951033e-07,True,Pre-Inauguration vs Entire Period
7175,2992.5,1.0305140144420712e-05,True,Pre-Inauguration vs Entire Period
7176,2278.0,7.320220144958815e-10,True,Pre-Inauguration vs Entire Period
7177,2497.5,1.888757276276141e-08,True,Pre-Inauguration vs Entire Period
7178,2784.5,8.667511039918259e-07,True,Pre-Inauguration vs Entire Period
7179,2661.0,1.7708434162000812e-07,True,Pre-Inauguration vs Entire Period
7180,2769.0,7.139552955684439e-07,True,Pre-Inauguration vs Entire Period
7181,2671.0,2.0217305930634195e-07,True,Pre-Inauguration vs Entire Period
7182,2604.5,8.321092584889901e-08,True,Pre-Inauguration vs Entire Period
7183,2413.5,5.63115429595681e-09,True,Pre-Inauguration vs Entire Period
7184,2858.5,2.1517076889454705e-06,True,Pre-Inauguration vs Entire Period
7185,1844.5,5.213599044577127e-13,True,Pre-Inauguration vs Entire Period
7186,2131.5,7.157025580637923e-11,True,Pre-Inauguration vs Entire Period
7187,2442.0,8.524938821694387e-09,True,Pre-Inauguration vs Entire Period
7188,2226.5,3.2771869548882027e-10,True,Pre-Inauguration vs Entire Period
7189,2518.5,2.539147561977239e-08,True,Pre-Inauguration vs Entire Period
7190,2132.0,7.216030875336556e-11,True,Pre-Inauguration vs Entire Period
7191,2380.5,3.4590782672025425e-09,True,Pre-Inauguration vs Entire Period
7192,2512.5,2.3356873555803606e-08,True,Pre-Inauguration vs Entire Period
7193,3021.0,1.4182982578716322e-05,True,Pre-Inauguration vs Entire Period
7194,2150.5,9.738992986463729e-11,True,Pre-Inauguration vs Entire Period
7195,2866.0,2.3570670889005823e-06,True,Pre-Inauguration vs Entire Period
7196,2986.5,9.624915344968041e-06,True,Pre-Inauguration vs Entire Period
7197,2541.5,3.5023164454374084e-08,True,Pre-Inauguration vs Entire Period
7198,2343.5,1.987644589215582e-09,True,Pre-Inauguration vs Entire Period
7199,2659.0,1.725844270621889e-07,True,Pre-Inauguration vs Entire Period
7200,2386.5,3.782659554858386e-09,True,Pre-Inauguration vs Entire Period
7201,2630.5,1.1799160246835615e-07,True,Pre-Inauguration vs Entire Period
7202,2654.0,1.6149341335384324e-07,True,Pre-Inauguration vs Entire Period
7203,2454.5,1.0216114238833142e-08,True,Pre-Inauguration vs Entire Period
7204,2368.5,2.8932769223667036e-09,True,Pre-Inauguration vs Entire Period
7205,2306.0,1.1250807596258657e-09,True,Pre-Inauguration vs Entire Period
7206,2720.5,3.8461774147351526e-07,True,Pre-Inauguration vs Entire Period
7207,2488.5,1.6627962534242347e-08,True,Pre-Inauguration vs Entire Period
7208,1935.5,2.615590546174776e-12,True,Pre-Inauguration vs Entire Period
7209,2903.5,3.685576694181213e-06,True,Pre-Inauguration vs Entire Period
7210,2706.5,3.213814454543482e-07,True,Pre-Inauguration vs Entire Period
7211,2646.0,1.4522514789142767e-07,True,Pre-Inauguration vs Entire Period
7212,2518.5,2.5409078350123333e-08,True,Pre-Inauguration vs Entire Period
7213,2829.0,1.503940561399071e-06,True,Pre-Inauguration vs Entire Period
7214,2159.0,1.1166573617651163e-10,True,Pre-Inauguration vs Entire Period
7215,2954.0,6.6355141738729775e-06,True,Pre-Inauguration vs Entire Period
7216,2194.5,1.9738612256807267e-10,True,Pre-Inauguration vs Entire Period
7217,3281.0,0.00021161893306407282,True,Pre-Inauguration vs Entire Period
7218,2989.5,9.96189513063059e-06,True,Pre-Inauguration vs Entire Period
7219,3082.0,2.7682013119078784e-05,True,Pre-Inauguration vs Entire Period
7220,2152.5,1.006108317723522e-10,True,Pre-Inauguration vs Entire Period
7221,2194.5,1.973915787258232e-10,True,Pre-Inauguration vs Entire Period
7222,2600.0,7.83061569829394e-08,True,Pre-Inauguration vs Entire Period
7223,2834.5,1.6085498499668591e-06,True,Pre-Inauguration vs Entire Period
7224,2727.5,4.211896781256075e-07,True,Pre-Inauguration vs Entire Period
7225,2290.5,8.881955748210009e-10,True,Pre-Inauguration vs Entire Period
7226,2061.5,2.2514891447649023e-11,True,Pre-Inauguration vs Entire Period
7227,2201.0,2.1891719783347627e-10,True,Pre-Inauguration vs Entire Period
7228,2122.0,6.124711512464282e-11,True,Pre-Inauguration vs Entire Period
7229,2597.5,7.560002745991975e-08,True,Pre-Inauguration vs Entire Period
7230,2550.5,3.9683615694552504e-08,True,Pre-Inauguration vs Entire Period
7231,2273.5,6.833601890432096e-10,True,Pre-Inauguration vs Entire Period
7232,3110.5,3.7577482984842275e-05,True,Pre-Inauguration vs Entire Period
7233,2884.0,2.923119888923954e-06,True,Pre-Inauguration vs Entire Period
7234,2868.0,2.413895507886173e-06,True,Pre-Inauguration vs Entire Period
7235,2264.5,5.941398503559564e-10,True,Pre-Inauguration vs Entire Period
7236,2328.0,1.5734709493589014e-09,True,Pre-Inauguration vs Entire Period
7237,3005.5,1.1934461756223782e-05,True,Pre-Inauguration vs Entire Period
7238,2201.5,2.2060677662396775e-10,True,Pre-Inauguration vs Entire Period
7239,2883.5,2.9072636993470487e-06,True,Pre-Inauguration vs Entire Period
7240,2957.5,6.916360863133609e-06,True,Pre-Inauguration vs Entire Period
7241,2490.0,1.6987819661042625e-08,True,Pre-Inauguration vs Entire Period
7242,2580.0,5.955831466285688e-08,True,Pre-Inauguration vs Entire Period
7243,3081.0,2.7402813180258495e-05,True,Pre-Inauguration vs Entire Period
7244,2555.5,4.256359331443399e-08,True,Pre-Inauguration vs Entire Period
7245,2700.5,2.9745726875273744e-07,True,Pre-Inauguration vs Entire Period
7246,2783.5,8.56411399882013e-07,True,Pre-Inauguration vs Entire Period
7247,2909.0,3.9317454291155145e-06,True,Pre-Inauguration vs Entire Period
7248,1932.5,2.478918989248875e-12,True,Pre-Inauguration vs Entire Period
7249,2622.0,1.053009137444441e-07,True,Pre-Inauguration vs Entire Period
7250,2645.0,1.4337111455397576e-07,True,Pre-Inauguration vs Entire Period
7251,1857.5,6.578582937655016e-13,True,Pre-Inauguration vs Entire Period
7252,2602.0,8.039030090710952e-08,True,Pre-Inauguration vs Entire Period
7253,2837.0,1.656154865860974e-06,True,Pre-Inauguration vs Entire Period
7254,2633.5,1.2295307424750208e-07,True,Pre-Inauguration vs Entire Period
7255,2834.0,1.5994593999018255e-06,True,Pre-Inauguration vs Entire Period
7256,2935.0,5.332062531038127e-06,True,Pre-Inauguration vs Entire Period
7257,2345.0,2.0339398675693936e-09,True,Pre-Inauguration vs Entire Period
7258,3065.0,2.3038013453335422e-05,True,Pre-Inauguration vs Entire Period
7259,2785.0,8.72411778347789e-07,True,Pre-Inauguration vs Entire Period
7260,2133.5,7.387149695513719e-11,True,Pre-Inauguration vs Entire Period
7261,2337.5,1.8173131714151165e-09,True,Pre-Inauguration vs Entire Period
7262,2306.0,1.1253234399001926e-09,True,Pre-Inauguration vs Entire Period
7263,2410.5,5.384051320841208e-09,True,Pre-Inauguration vs Entire Period
7264,2357.5,2.4552795937934365e-09,True,Pre-Inauguration vs Entire Period
7265,2547.0,3.780717192928791e-08,True,Pre-Inauguration vs Entire Period
7266,2682.0,2.3354842821201834e-07,True,Pre-Inauguration vs Entire Period
7267,2679.0,2.245226590424372e-07,True,Pre-Inauguration vs Entire Period
7268,1415.5,1.3453438676384096e-16,True,Pre-Inauguration vs Entire Period
7269,2693.0,2.697176027289956e-07,True,Pre-Inauguration vs Entire Period
7270,2550.5,3.970296647329494e-08,True,Pre-Inauguration vs Entire Period
7271,2880.0,2.784863548977535e-06,True,Pre-Inauguration vs Entire Period
7272,2997.0,1.0841485025349838e-05,True,Pre-Inauguration vs Entire Period
7273,2678.0,2.216772274736996e-07,True,Pre-Inauguration vs Entire Period
7274,2759.5,6.33394843601564e-07,True,Pre-Inauguration vs Entire Period
7275,2553.0,4.1125763745231274e-08,True,Pre-Inauguration vs Entire Period
7276,2540.5,3.455836055657505e-08,True,Pre-Inauguration vs Entire Period
7277,2387.5,3.837782079365958e-09,True,Pre-Inauguration vs Entire Period
7278,2648.5,1.50172357247619e-07,True,Pre-Inauguration vs Entire Period
7279,2258.5,5.412063216832183e-10,True,Pre-Inauguration vs Entire Period
7280,2381.5,3.50956174090906e-09,True,Pre-Inauguration vs Entire Period
7281,2693.0,2.6963632147835044e-07,True,Pre-Inauguration vs Entire Period
7282,2628.5,1.1476567608167567e-07,True,Pre-Inauguration vs Entire Period
7283,1990.0,6.711722523372771e-12,True,Pre-Inauguration vs Entire Period
7284,2373.0,3.0929818938580475e-09,True,Pre-Inauguration vs Entire Period
7285,2076.5,2.8927217107467386e-11,True,Pre-Inauguration vs Entire Period
7286,2479.0,1.4512104029254878e-08,True,Pre-Inauguration vs Entire Period
7287,2981.0,9.04763245969236e-06,True,Pre-Inauguration vs Entire Period
7288,2234.0,3.688510243614372e-10,True,Pre-Inauguration vs Entire Period
7289,2831.0,1.5404023019972622e-06,True,Pre-Inauguration vs Entire Period
7290,2359.5,2.528961314933096e-09,True,Pre-Inauguration vs Entire Period
7291,2584.0,6.294212263345509e-08,True,Pre-Inauguration vs Entire Period
7292,2574.0,5.488952852957468e-08,True,Pre-Inauguration vs Entire Period
7293,2039.5,1.5571738906463108e-11,True,Pre-Inauguration vs Entire Period
7294,2438.5,8.094729877115252e-09,True,Pre-Inauguration vs Entire Period
7295,1891.0,1.1959048819787744e-12,True,Pre-Inauguration vs Entire Period
7296,2554.5,4.196153319918245e-08,True,Pre-Inauguration vs Entire Period
7297,2415.0,5.757096966338109e-09,True,Pre-Inauguration vs Entire Period
7298,2266.0,6.081530967452321e-10,True,Pre-Inauguration vs Entire Period
7299,2653.5,1.6045976016310694e-07,True,Pre-Inauguration vs Entire Period
7300,2566.0,4.915298116099746e-08,True,Pre-Inauguration vs Entire Period
7301,2039.5,1.5547653595954977e-11,True,Pre-Inauguration vs Entire Period
7302,2195.5,2.0053462903449414e-10,True,Pre-Inauguration vs Entire Period
7303,2667.0,1.9179084338219528e-07,True,Pre-Inauguration vs Entire Period
7304,3013.0,1.2972105088479536e-05,True,Pre-Inauguration vs Entire Period
7305,2841.0,1.7410573801014431e-06,True,Pre-Inauguration vs Entire Period
7306,2368.0,2.872811337138253e-09,True,Pre-Inauguration vs Entire Period
7307,2888.5,3.0833323582643997e-06,True,Pre-Inauguration vs Entire Period
7308,2734.0,4.580182316165955e-07,True,Pre-Inauguration vs Entire Period
7309,2295.5,9.58747020890585e-10,True,Pre-Inauguration vs Entire Period
7310,2643.5,1.4039674574140753e-07,True,Pre-Inauguration vs Entire Period
7311,2395.5,4.319584549493118e-09,True,Pre-Inauguration vs Entire Period
7312,2805.5,1.1261274313123042e-06,True,Pre-Inauguration vs Entire Period
7313,2171.5,1.3653046606897543e-10,True,Pre-Inauguration vs Entire Period
7314,2757.5,6.174578679199549e-07,True,Pre-Inauguration vs Entire Period
7315,2813.0,1.2349664505599768e-06,True,Pre-Inauguration vs Entire Period
7316,2962.0,7.278097594784069e-06,True,Pre-Inauguration vs Entire Period
7317,2397.5,4.446453827522665e-09,True,Pre-Inauguration vs Entire Period
7318,2967.5,7.75647401545116e-06,True,Pre-Inauguration vs Entire Period
7319,2988.0,9.791320730878396e-06,True,Pre-Inauguration vs Entire Period
7320,2852.0,1.990212724911625e-06,True,Pre-Inauguration vs Entire Period
7321,2321.5,1.4251483261047616e-09,True,Pre-Inauguration vs Entire Period
7322,2792.0,9.526349641604766e-07,True,Pre-Inauguration vs Entire Period
7323,2727.5,4.2128655883240336e-07,True,Pre-Inauguration vs Entire Period
7324,2654.0,1.6146590282232946e-07,True,Pre-Inauguration vs Entire Period
7325,1954.5,3.635377034658133e-12,True,Pre-Inauguration vs Entire Period
7326,2896.0,3.369852598709487e-06,True,Pre-Inauguration vs Entire Period
7327,2156.0,1.0647964808384546e-10,True,Pre-Inauguration vs Entire Period
7328,2406.5,5.078937089704397e-09,True,Pre-Inauguration vs Entire Period
7329,2496.0,1.845575842163697e-08,True,Pre-Inauguration vs Entire Period
7330,2781.0,8.300752867986279e-07,True,Pre-Inauguration vs Entire Period
7331,2220.0,2.9598645717386504e-10,True,Pre-Inauguration vs Entire Period
7332,3079.0,2.6813503010457504e-05,True,Pre-Inauguration vs Entire Period
7333,2874.0,2.5934639428287884e-06,True,Pre-Inauguration vs Entire Period
7334,2217.0,2.825125107376598e-10,True,Pre-Inauguration vs Entire Period
7335,2416.5,5.8807905122193255e-09,True,Pre-Inauguration vs Entire Period
7336,2757.0,6.136148921664264e-07,True,Pre-Inauguration vs Entire Period
7337,2921.5,4.553213582709452e-06,True,Pre-Inauguration vs Entire Period
7338,2797.5,1.019107166459376e-06,True,Pre-Inauguration vs Entire Period
7339,2547.0,3.7755673646331226e-08,True,Pre-Inauguration vs Entire Period
7340,2731.0,4.407186814431711e-07,True,Pre-Inauguration vs Entire Period
