bootstrap_iteration,delta,interpretation,comparison
8473,-0.3919299343134188,Medium,Pre-Inauguration vs Entire Period
8474,-0.4382233343759775,Medium,Pre-Inauguration vs Entire Period
8475,-0.552914190386821,Large,Pre-Inauguration vs Entire Period
8476,-0.4894171619226358,Large,Pre-Inauguration vs Entire Period
8477,-0.554582421019706,Large,Pre-Inauguration vs Entire Period
8478,-0.3849442185382129,Medium,Pre-Inauguration vs Entire Period
8479,-0.48774893128975083,Large,Pre-Inauguration vs Entire Period
8480,-0.4639766447711396,Medium,Pre-Inauguration vs Entire Period
8481,-0.40736106766760505,Medium,Pre-Inauguration vs Entire Period
8482,-0.4052757793764988,Medium,Pre-Inauguration vs Entire Period
8483,-0.4037118131581691,Medium,Pre-Inauguration vs Entire Period
8484,-0.4715879470336774,Medium,Pre-Inauguration vs Entire Period
8485,-0.48785319570430613,Large,Pre-Inauguration vs Entire Period
8486,-0.5199666353873423,Large,Pre-Inauguration vs Entire Period
8487,-0.4676258992805755,Medium,Pre-Inauguration vs Entire Period
8488,-0.3694088207694714,Medium,Pre-Inauguration vs Entire Period
8489,-0.35335210092795327,Medium,Pre-Inauguration vs Entire Period
8490,-0.3922427275570848,Medium,Pre-Inauguration vs Entire Period
8491,-0.3353143572098843,Medium,Pre-Inauguration vs Entire Period
8492,-0.44656448754040245,Medium,Pre-Inauguration vs Entire Period
8493,-0.5273694088207694,Large,Pre-Inauguration vs Entire Period
8494,-0.529246168282765,Large,Pre-Inauguration vs Entire Period
8495,-0.5063079970805964,Large,Pre-Inauguration vs Entire Period
8496,-0.5234073610676676,Large,Pre-Inauguration vs Entire Period
8497,-0.42018559065790845,Medium,Pre-Inauguration vs Entire Period
8498,-0.5311229277447607,Large,Pre-Inauguration vs Entire Period
8499,-0.4807632155145449,Large,Pre-Inauguration vs Entire Period
8500,-0.5422792201021791,Large,Pre-Inauguration vs Entire Period
8501,-0.43269732040454595,Medium,Pre-Inauguration vs Entire Period
8502,-0.4930664164320717,Large,Pre-Inauguration vs Entire Period
8503,-0.5946199562089459,Large,Pre-Inauguration vs Entire Period
8504,-0.6115107913669064,Large,Pre-Inauguration vs Entire Period
8505,-0.5208007507037848,Large,Pre-Inauguration vs Entire Period
8506,-0.455426962777604,Medium,Pre-Inauguration vs Entire Period
8507,-0.4433322906891878,Medium,Pre-Inauguration vs Entire Period
8508,-0.48555937858408926,Large,Pre-Inauguration vs Entire Period
8509,-0.4598060681889271,Medium,Pre-Inauguration vs Entire Period
8510,-0.5109998957355855,Large,Pre-Inauguration vs Entire Period
8511,-0.36909602752580545,Medium,Pre-Inauguration vs Entire Period
8512,-0.4682514857679074,Medium,Pre-Inauguration vs Entire Period
8513,-0.5999374413512668,Large,Pre-Inauguration vs Entire Period
8514,-0.473464706495673,Medium,Pre-Inauguration vs Entire Period
8515,-0.521843394849338,Large,Pre-Inauguration vs Entire Period
8516,-0.4682514857679074,Medium,Pre-Inauguration vs Entire Period
8517,-0.2412678552809926,Small,Pre-Inauguration vs Entire Period
8518,-0.4607444479199249,Medium,Pre-Inauguration vs Entire Period
8519,-0.4170576582212491,Medium,Pre-Inauguration vs Entire Period
8520,-0.5190282556563445,Large,Pre-Inauguration vs Entire Period
8521,-0.4359295172557606,Medium,Pre-Inauguration vs Entire Period
8522,-0.45156917943905744,Medium,Pre-Inauguration vs Entire Period
8523,-0.5728286935668856,Large,Pre-Inauguration vs Entire Period
8524,-0.5556250651652591,Large,Pre-Inauguration vs Entire Period
8525,-0.45667813575226773,Medium,Pre-Inauguration vs Entire Period
8526,-0.34970284641851734,Medium,Pre-Inauguration vs Entire Period
8527,-0.5764779480763216,Large,Pre-Inauguration vs Entire Period
8528,-0.5091231362735898,Large,Pre-Inauguration vs Entire Period
8529,-0.498175372745282,Large,Pre-Inauguration vs Entire Period
8530,-0.468460014597018,Medium,Pre-Inauguration vs Entire Period
8531,-0.5598999061620269,Large,Pre-Inauguration vs Entire Period
8532,-0.45751225106871024,Medium,Pre-Inauguration vs Entire Period
8533,-0.488478782191638,Large,Pre-Inauguration vs Entire Period
8534,-0.5796058805129809,Large,Pre-Inauguration vs Entire Period
8535,-0.45751225106871024,Medium,Pre-Inauguration vs Entire Period
8536,-0.4919195078719633,Large,Pre-Inauguration vs Entire Period
8537,-0.4990094880617245,Large,Pre-Inauguration vs Entire Period
8538,-0.4577207798978209,Medium,Pre-Inauguration vs Entire Period
8539,-0.498175372745282,Large,Pre-Inauguration vs Entire Period
8540,-0.42268793660723597,Medium,Pre-Inauguration vs Entire Period
8541,-0.5605254926493588,Large,Pre-Inauguration vs Entire Period
8542,-0.39297257845897193,Medium,Pre-Inauguration vs Entire Period
8543,-0.6145344593890105,Large,Pre-Inauguration vs Entire Period
8544,-0.44072568032530496,Medium,Pre-Inauguration vs Entire Period
8545,-0.3957877176519654,Medium,Pre-Inauguration vs Entire Period
8546,-0.493483474090293,Large,Pre-Inauguration vs Entire Period
8547,-0.43540819518298407,Medium,Pre-Inauguration vs Entire Period
8548,-0.3313523094567824,Medium,Pre-Inauguration vs Entire Period
8549,-0.40037535189239915,Medium,Pre-Inauguration vs Entire Period
8550,-0.39359816494630384,Medium,Pre-Inauguration vs Entire Period
8551,-0.4360337816703159,Medium,Pre-Inauguration vs Entire Period
8552,-0.42571160462934,Medium,Pre-Inauguration vs Entire Period
8553,-0.45313314565738716,Medium,Pre-Inauguration vs Entire Period
8554,-0.43113335418621623,Medium,Pre-Inauguration vs Entire Period
8555,-0.42529454697111874,Medium,Pre-Inauguration vs Entire Period
8556,-0.4544885830466062,Medium,Pre-Inauguration vs Entire Period
8557,-0.4136169325409238,Medium,Pre-Inauguration vs Entire Period
8558,-0.4875404024606402,Large,Pre-Inauguration vs Entire Period
8559,-0.5705348764466688,Large,Pre-Inauguration vs Entire Period
8560,-0.3703472005004692,Medium,Pre-Inauguration vs Entire Period
8561,-0.35825252841205296,Medium,Pre-Inauguration vs Entire Period
8562,-0.5331039516213116,Large,Pre-Inauguration vs Entire Period
8563,-0.46011886143259306,Medium,Pre-Inauguration vs Entire Period
8564,-0.37483057032634765,Medium,Pre-Inauguration vs Entire Period
8565,-0.44458346366385154,Medium,Pre-Inauguration vs Entire Period
8566,-0.4941090605776249,Large,Pre-Inauguration vs Entire Period
8567,-0.5393598164946304,Large,Pre-Inauguration vs Entire Period
8568,-0.43770201230320094,Medium,Pre-Inauguration vs Entire Period
8569,-0.46700031279324367,Medium,Pre-Inauguration vs Entire Period
8570,-0.4927536231884058,Large,Pre-Inauguration vs Entire Period
8571,-0.45761651548326554,Medium,Pre-Inauguration vs Entire Period
8572,-0.4919195078719633,Large,Pre-Inauguration vs Entire Period
8573,-0.38974038160775726,Medium,Pre-Inauguration vs Entire Period
8574,-0.5676154728391201,Large,Pre-Inauguration vs Entire Period
8575,-0.40225211135439476,Medium,Pre-Inauguration vs Entire Period
8576,-0.5011990407673861,Large,Pre-Inauguration vs Entire Period
8577,-0.544885830466062,Large,Pre-Inauguration vs Entire Period
8578,-0.5121468042956939,Large,Pre-Inauguration vs Entire Period
8579,-0.4275883640913356,Medium,Pre-Inauguration vs Entire Period
8580,-0.46408090918569495,Medium,Pre-Inauguration vs Entire Period
8581,-0.4139297257845897,Medium,Pre-Inauguration vs Entire Period
8582,-0.36252736940882074,Medium,Pre-Inauguration vs Entire Period
8583,-0.48482952768220205,Large,Pre-Inauguration vs Entire Period
8584,-0.37326660410801793,Medium,Pre-Inauguration vs Entire Period
8585,-0.4169533938066938,Medium,Pre-Inauguration vs Entire Period
8586,-0.357939735168387,Medium,Pre-Inauguration vs Entire Period
8587,-0.3397977270357627,Medium,Pre-Inauguration vs Entire Period
8588,-0.5809613179022,Large,Pre-Inauguration vs Entire Period
8589,-0.5565634448962569,Large,Pre-Inauguration vs Entire Period
8590,-0.36993014284224796,Medium,Pre-Inauguration vs Entire Period
8591,-0.4424981753727453,Medium,Pre-Inauguration vs Entire Period
8592,-0.4549056407048274,Medium,Pre-Inauguration vs Entire Period
8593,-0.5005734542800542,Large,Pre-Inauguration vs Entire Period
8594,-0.4781566051506621,Large,Pre-Inauguration vs Entire Period
8595,-0.37399645500990514,Medium,Pre-Inauguration vs Entire Period
8596,-0.34949431758940674,Medium,Pre-Inauguration vs Entire Period
8597,-0.2930872693149828,Small,Pre-Inauguration vs Entire Period
8598,-0.4663747263059118,Medium,Pre-Inauguration vs Entire Period
8599,-0.38108643519966634,Medium,Pre-Inauguration vs Entire Period
8600,-0.3480346157856324,Medium,Pre-Inauguration vs Entire Period
8601,-0.41413825461370035,Medium,Pre-Inauguration vs Entire Period
8602,-0.4264414555312272,Medium,Pre-Inauguration vs Entire Period
8603,-0.37118131581691166,Medium,Pre-Inauguration vs Entire Period
8604,-0.34271713064331144,Medium,Pre-Inauguration vs Entire Period
8605,-0.44656448754040245,Medium,Pre-Inauguration vs Entire Period
8606,-0.5121468042956939,Large,Pre-Inauguration vs Entire Period
8607,-0.5567719737253676,Large,Pre-Inauguration vs Entire Period
8608,-0.44646022312584716,Medium,Pre-Inauguration vs Entire Period
8609,-0.4255030758002294,Medium,Pre-Inauguration vs Entire Period
8610,-0.4940047961630695,Large,Pre-Inauguration vs Entire Period
8611,-0.47784381190699615,Large,Pre-Inauguration vs Entire Period
8612,-0.5738713377124387,Large,Pre-Inauguration vs Entire Period
8613,-0.40350328432905846,Medium,Pre-Inauguration vs Entire Period
8614,-0.493483474090293,Large,Pre-Inauguration vs Entire Period
8615,-0.5260139714315504,Large,Pre-Inauguration vs Entire Period
8616,-0.3723282243770201,Medium,Pre-Inauguration vs Entire Period
8617,-0.3797309978104473,Medium,Pre-Inauguration vs Entire Period
8618,-0.5821082264623084,Large,Pre-Inauguration vs Entire Period
8619,-0.32071733917214057,Small,Pre-Inauguration vs Entire Period
8620,-0.5228860389948911,Large,Pre-Inauguration vs Entire Period
8621,-0.4409342091544156,Medium,Pre-Inauguration vs Entire Period
8622,-0.444062141591075,Medium,Pre-Inauguration vs Entire Period
8623,-0.4539672609738296,Medium,Pre-Inauguration vs Entire Period
8624,-0.6327807319361902,Large,Pre-Inauguration vs Entire Period
8625,-0.5321655718903139,Large,Pre-Inauguration vs Entire Period
8626,-0.48587217182775516,Large,Pre-Inauguration vs Entire Period
8627,-0.3136273589823793,Small,Pre-Inauguration vs Entire Period
8628,-0.4430194974455218,Medium,Pre-Inauguration vs Entire Period
8629,-0.36304869148159735,Medium,Pre-Inauguration vs Entire Period
8630,-0.4568866645813784,Medium,Pre-Inauguration vs Entire Period
8631,-0.5177770826816808,Large,Pre-Inauguration vs Entire Period
8632,-0.4732561776665624,Medium,Pre-Inauguration vs Entire Period
8633,-0.6213116463351058,Large,Pre-Inauguration vs Entire Period
8634,-0.5586487331873632,Large,Pre-Inauguration vs Entire Period
8635,-0.33677405901365864,Medium,Pre-Inauguration vs Entire Period
8636,-0.473464706495673,Medium,Pre-Inauguration vs Entire Period
8637,-0.47992910019810237,Large,Pre-Inauguration vs Entire Period
8638,-0.6045250755917005,Large,Pre-Inauguration vs Entire Period
8639,-0.32926702116567613,Small,Pre-Inauguration vs Entire Period
8640,-0.43384422896465435,Medium,Pre-Inauguration vs Entire Period
8641,-0.6107809404650193,Large,Pre-Inauguration vs Entire Period
8642,-0.42018559065790845,Medium,Pre-Inauguration vs Entire Period
8643,-0.4408299447398603,Medium,Pre-Inauguration vs Entire Period
8644,-0.41830883119591283,Medium,Pre-Inauguration vs Entire Period
8645,-0.41914294651235534,Medium,Pre-Inauguration vs Entire Period
8646,-0.43446981545198626,Medium,Pre-Inauguration vs Entire Period
8647,-0.43488687311020746,Medium,Pre-Inauguration vs Entire Period
8648,-0.5171514961943489,Large,Pre-Inauguration vs Entire Period
8649,-0.44041288708163906,Medium,Pre-Inauguration vs Entire Period
8650,-0.40141799603795225,Medium,Pre-Inauguration vs Entire Period
8651,-0.46001459701803776,Medium,Pre-Inauguration vs Entire Period
8652,-0.48086747992910017,Large,Pre-Inauguration vs Entire Period
8653,-0.48368261912209365,Large,Pre-Inauguration vs Entire Period
8654,-0.32905849233656553,Small,Pre-Inauguration vs Entire Period
8655,-0.4597018037743718,Medium,Pre-Inauguration vs Entire Period
8656,-0.5677197372536753,Large,Pre-Inauguration vs Entire Period
8657,-0.531539985402982,Large,Pre-Inauguration vs Entire Period
8658,-0.513189448441247,Large,Pre-Inauguration vs Entire Period
8659,-0.54092378271296,Large,Pre-Inauguration vs Entire Period
8660,-0.38702950682931914,Medium,Pre-Inauguration vs Entire Period
8661,-0.5285163173808779,Large,Pre-Inauguration vs Entire Period
8662,-0.47294338442289646,Medium,Pre-Inauguration vs Entire Period
8663,-0.39641330413929726,Medium,Pre-Inauguration vs Entire Period
8664,-0.49567302679595454,Large,Pre-Inauguration vs Entire Period
8665,-0.4930664164320717,Large,Pre-Inauguration vs Entire Period
8666,-0.40433739964550097,Medium,Pre-Inauguration vs Entire Period
8667,-0.3920341987279741,Medium,Pre-Inauguration vs Entire Period
8668,-0.40058388072150974,Medium,Pre-Inauguration vs Entire Period
8669,-0.46314252945469714,Medium,Pre-Inauguration vs Entire Period
8670,-0.5038056511312689,Large,Pre-Inauguration vs Entire Period
8671,-0.41403399019914505,Medium,Pre-Inauguration vs Entire Period
8672,-0.43102908977166093,Medium,Pre-Inauguration vs Entire Period
8673,-0.4747158794703368,Large,Pre-Inauguration vs Entire Period
8674,-0.3815034928578876,Medium,Pre-Inauguration vs Entire Period
8675,-0.5294546971118758,Large,Pre-Inauguration vs Entire Period
8676,-0.4929621520175164,Large,Pre-Inauguration vs Entire Period
8677,-0.43780627671775624,Medium,Pre-Inauguration vs Entire Period
8678,-0.4372849546449797,Medium,Pre-Inauguration vs Entire Period
8679,-0.44260243978730057,Medium,Pre-Inauguration vs Entire Period
8680,-0.44145553122719217,Medium,Pre-Inauguration vs Entire Period
8681,-0.39756021269940567,Medium,Pre-Inauguration vs Entire Period
8682,-0.5371702637889688,Large,Pre-Inauguration vs Entire Period
8683,-0.5537483057032635,Large,Pre-Inauguration vs Entire Period
8684,-0.434052757793765,Medium,Pre-Inauguration vs Entire Period
8685,-0.44573037222395995,Medium,Pre-Inauguration vs Entire Period
8686,-0.3125847148368262,Small,Pre-Inauguration vs Entire Period
8687,-0.4304035032843291,Medium,Pre-Inauguration vs Entire Period
8688,-0.513502241684913,Large,Pre-Inauguration vs Entire Period
8689,-0.46335105828380774,Medium,Pre-Inauguration vs Entire Period
8690,-0.48086747992910017,Large,Pre-Inauguration vs Entire Period
8691,-0.44051715149619436,Medium,Pre-Inauguration vs Entire Period
8692,-0.44562610780940465,Medium,Pre-Inauguration vs Entire Period
8693,-0.5351892399124178,Large,Pre-Inauguration vs Entire Period
8694,-0.5200708998018976,Large,Pre-Inauguration vs Entire Period
8695,-0.6001459701803774,Large,Pre-Inauguration vs Entire Period
8696,-0.44395787717651963,Medium,Pre-Inauguration vs Entire Period
8697,-0.5114169533938067,Large,Pre-Inauguration vs Entire Period
8698,-0.5200708998018976,Large,Pre-Inauguration vs Entire Period
8699,-0.47607131685955584,Large,Pre-Inauguration vs Entire Period
8700,-0.5182984047544573,Large,Pre-Inauguration vs Entire Period
8701,-0.4037118131581691,Medium,Pre-Inauguration vs Entire Period
8702,-0.4198727974142425,Medium,Pre-Inauguration vs Entire Period
8703,-0.3264518819726827,Small,Pre-Inauguration vs Entire Period
8704,-0.4518819726827234,Medium,Pre-Inauguration vs Entire Period
8705,-0.5049525596913773,Large,Pre-Inauguration vs Entire Period
8706,-0.5032843290584923,Large,Pre-Inauguration vs Entire Period
8707,-0.4365551037430925,Medium,Pre-Inauguration vs Entire Period
8708,-0.4629340006255865,Medium,Pre-Inauguration vs Entire Period
8709,-0.511834011052028,Large,Pre-Inauguration vs Entire Period
8710,-0.4775310186633302,Large,Pre-Inauguration vs Entire Period
8711,-0.5511416953393806,Large,Pre-Inauguration vs Entire Period
8712,-0.5474924408299447,Large,Pre-Inauguration vs Entire Period
8713,-0.5271608799916588,Large,Pre-Inauguration vs Entire Period
8714,-0.46345532269836304,Medium,Pre-Inauguration vs Entire Period
8715,-0.5040141799603796,Large,Pre-Inauguration vs Entire Period
8716,-0.5864873318736316,Large,Pre-Inauguration vs Entire Period
8717,-0.5258054426024398,Large,Pre-Inauguration vs Entire Period
8718,-0.4154936920029194,Medium,Pre-Inauguration vs Entire Period
8719,-0.5824210197059744,Large,Pre-Inauguration vs Entire Period
8720,-0.4555312271921593,Medium,Pre-Inauguration vs Entire Period
8721,-0.5170472317797935,Large,Pre-Inauguration vs Entire Period
8722,-0.3957877176519654,Medium,Pre-Inauguration vs Entire Period
8723,-0.4746116150557815,Large,Pre-Inauguration vs Entire Period
8724,-0.4740902929830049,Large,Pre-Inauguration vs Entire Period
8725,-0.60431654676259,Large,Pre-Inauguration vs Entire Period
8726,-0.4410384735689709,Medium,Pre-Inauguration vs Entire Period
8727,-0.48399541236575955,Large,Pre-Inauguration vs Entire Period
8728,-0.4401000938379731,Medium,Pre-Inauguration vs Entire Period
8729,-0.41851736002502343,Medium,Pre-Inauguration vs Entire Period
8730,-0.5353977687415286,Large,Pre-Inauguration vs Entire Period
8731,-0.5327911583776457,Large,Pre-Inauguration vs Entire Period
8732,-0.46230841413825463,Medium,Pre-Inauguration vs Entire Period
8733,-0.3561672401209467,Medium,Pre-Inauguration vs Entire Period
8734,-0.48378688353664895,Large,Pre-Inauguration vs Entire Period
8735,-0.493170680846627,Large,Pre-Inauguration vs Entire Period
8736,-0.48806172453341673,Large,Pre-Inauguration vs Entire Period
8737,-0.5836721926806381,Large,Pre-Inauguration vs Entire Period
8738,-0.3110207486184965,Small,Pre-Inauguration vs Entire Period
8739,-0.4299864456261078,Medium,Pre-Inauguration vs Entire Period
8740,-0.3473047648837452,Medium,Pre-Inauguration vs Entire Period
8741,-0.4293608591387759,Medium,Pre-Inauguration vs Entire Period
8742,-0.48587217182775516,Large,Pre-Inauguration vs Entire Period
8743,-0.5543738921905953,Large,Pre-Inauguration vs Entire Period
8744,-0.47200500469189866,Medium,Pre-Inauguration vs Entire Period
8745,-0.4178917735376916,Medium,Pre-Inauguration vs Entire Period
8746,-0.42612866228756124,Medium,Pre-Inauguration vs Entire Period
8747,-0.5000521322072776,Large,Pre-Inauguration vs Entire Period
8748,-0.4139297257845897,Medium,Pre-Inauguration vs Entire Period
8749,-0.46700031279324367,Medium,Pre-Inauguration vs Entire Period
8750,-0.569283703472005,Large,Pre-Inauguration vs Entire Period
8751,-0.5304973412574289,Large,Pre-Inauguration vs Entire Period
8752,-0.45073506412261494,Medium,Pre-Inauguration vs Entire Period
8753,-0.4492753623188406,Medium,Pre-Inauguration vs Entire Period
8754,-0.653425086018142,Large,Pre-Inauguration vs Entire Period
8755,-0.48191012407465333,Large,Pre-Inauguration vs Entire Period
8756,-0.4616828276509227,Medium,Pre-Inauguration vs Entire Period
8757,-0.42883953706599937,Medium,Pre-Inauguration vs Entire Period
8758,-0.5478052340736107,Large,Pre-Inauguration vs Entire Period
8759,-0.5043269732040455,Large,Pre-Inauguration vs Entire Period
8760,-0.44374934834740903,Medium,Pre-Inauguration vs Entire Period
8761,-0.4501094776352831,Medium,Pre-Inauguration vs Entire Period
8762,-0.4665832551350224,Medium,Pre-Inauguration vs Entire Period
8763,-0.5564591804817016,Large,Pre-Inauguration vs Entire Period
8764,-0.43676363257220313,Medium,Pre-Inauguration vs Entire Period
8765,-0.5032843290584923,Large,Pre-Inauguration vs Entire Period
8766,-0.37795850276300696,Medium,Pre-Inauguration vs Entire Period
8767,-0.4360337816703159,Medium,Pre-Inauguration vs Entire Period
8768,-0.2746324679386925,Small,Pre-Inauguration vs Entire Period
8769,-0.5639662183296841,Large,Pre-Inauguration vs Entire Period
8770,-0.42498175372745284,Medium,Pre-Inauguration vs Entire Period
8771,-0.4795120425398811,Large,Pre-Inauguration vs Entire Period
8772,-0.4314461474298822,Medium,Pre-Inauguration vs Entire Period
8773,-0.562610780940465,Large,Pre-Inauguration vs Entire Period
8774,-0.4842039411948702,Large,Pre-Inauguration vs Entire Period
8775,-0.44760713168595556,Medium,Pre-Inauguration vs Entire Period
8776,-0.3430299238869774,Medium,Pre-Inauguration vs Entire Period
8777,-0.36930455635491605,Medium,Pre-Inauguration vs Entire Period
8778,-0.5250755917005526,Large,Pre-Inauguration vs Entire Period
8779,-0.32103013241580647,Small,Pre-Inauguration vs Entire Period
8780,-0.343238452716088,Medium,Pre-Inauguration vs Entire Period
8781,-0.35835679282660826,Medium,Pre-Inauguration vs Entire Period
8782,-0.49588155562506514,Large,Pre-Inauguration vs Entire Period
8783,-0.3535606297570639,Medium,Pre-Inauguration vs Entire Period
8784,-0.4658534042331352,Medium,Pre-Inauguration vs Entire Period
8785,-0.4163278073193619,Medium,Pre-Inauguration vs Entire Period
8786,-0.4174747158794703,Medium,Pre-Inauguration vs Entire Period
8787,-0.42268793660723597,Medium,Pre-Inauguration vs Entire Period
8788,-0.4790949848816599,Large,Pre-Inauguration vs Entire Period
8789,-0.4215410280471275,Medium,Pre-Inauguration vs Entire Period
8790,-0.4742988218121155,Large,Pre-Inauguration vs Entire Period
8791,-0.47899072046710456,Large,Pre-Inauguration vs Entire Period
8792,-0.4244604316546763,Medium,Pre-Inauguration vs Entire Period
8793,-0.47117088937545615,Medium,Pre-Inauguration vs Entire Period
8794,-0.5222604525075591,Large,Pre-Inauguration vs Entire Period
8795,-0.44145553122719217,Medium,Pre-Inauguration vs Entire Period
8796,-0.2930872693149828,Small,Pre-Inauguration vs Entire Period
8797,-0.4050672505473882,Medium,Pre-Inauguration vs Entire Period
8798,-0.4401000938379731,Medium,Pre-Inauguration vs Entire Period
8799,-0.5443645083932853,Large,Pre-Inauguration vs Entire Period
8800,-0.402669169012616,Medium,Pre-Inauguration vs Entire Period
8801,-0.4551141695339381,Medium,Pre-Inauguration vs Entire Period
8802,-0.5005734542800542,Large,Pre-Inauguration vs Entire Period
8803,-0.5738713377124387,Large,Pre-Inauguration vs Entire Period
8804,-0.33343759774788867,Medium,Pre-Inauguration vs Entire Period
8805,-0.645083932853717,Large,Pre-Inauguration vs Entire Period
8806,-0.3918256698988635,Medium,Pre-Inauguration vs Entire Period
8807,-0.42863100823688877,Medium,Pre-Inauguration vs Entire Period
8808,-0.43957877176519655,Medium,Pre-Inauguration vs Entire Period
8809,-0.4306120321134397,Medium,Pre-Inauguration vs Entire Period
8810,-0.4756542592013346,Large,Pre-Inauguration vs Entire Period
8811,-0.5797101449275363,Large,Pre-Inauguration vs Entire Period
8812,-0.41580648524658537,Medium,Pre-Inauguration vs Entire Period
8813,-0.40809091856949226,Medium,Pre-Inauguration vs Entire Period
8814,-0.3441768324470858,Medium,Pre-Inauguration vs Entire Period
8815,-0.5192367844854551,Large,Pre-Inauguration vs Entire Period
8816,-0.5142320925868001,Large,Pre-Inauguration vs Entire Period
8817,-0.48972995516630174,Large,Pre-Inauguration vs Entire Period
8818,-0.4108017933479304,Medium,Pre-Inauguration vs Entire Period
8819,-0.5925346679178396,Large,Pre-Inauguration vs Entire Period
8820,-0.6142216661453446,Large,Pre-Inauguration vs Entire Period
8821,-0.5534355124595975,Large,Pre-Inauguration vs Entire Period
8822,-0.3148785319570431,Small,Pre-Inauguration vs Entire Period
8823,-0.622041497236993,Large,Pre-Inauguration vs Entire Period
8824,-0.4401000938379731,Medium,Pre-Inauguration vs Entire Period
8825,-0.46700031279324367,Medium,Pre-Inauguration vs Entire Period
8826,-0.4324887915754353,Medium,Pre-Inauguration vs Entire Period
8827,-0.5534355124595975,Large,Pre-Inauguration vs Entire Period
8828,-0.40047961630695444,Medium,Pre-Inauguration vs Entire Period
8829,-0.4479199249296215,Medium,Pre-Inauguration vs Entire Period
8830,-0.4381190699614222,Medium,Pre-Inauguration vs Entire Period
8831,-0.5753310395162131,Large,Pre-Inauguration vs Entire Period
8832,-0.4688770722552393,Medium,Pre-Inauguration vs Entire Period
8833,-0.4236263163382338,Medium,Pre-Inauguration vs Entire Period
8834,-0.40246064018350536,Medium,Pre-Inauguration vs Entire Period
8835,-0.41153164424981753,Medium,Pre-Inauguration vs Entire Period
8836,-0.566260035449901,Large,Pre-Inauguration vs Entire Period
8837,-0.49953081013450107,Large,Pre-Inauguration vs Entire Period
8838,-0.34793035137107703,Medium,Pre-Inauguration vs Entire Period
8839,-0.4674173704514649,Medium,Pre-Inauguration vs Entire Period
8840,-0.36054634553226983,Medium,Pre-Inauguration vs Entire Period
8841,-0.36482118652903767,Medium,Pre-Inauguration vs Entire Period
8842,-0.43301011364821185,Medium,Pre-Inauguration vs Entire Period
8843,-0.44750286727140026,Medium,Pre-Inauguration vs Entire Period
8844,-0.4256073402147847,Medium,Pre-Inauguration vs Entire Period
8845,-0.3430299238869774,Medium,Pre-Inauguration vs Entire Period
8846,-0.4068397455948285,Medium,Pre-Inauguration vs Entire Period
8847,-0.321864247732249,Small,Pre-Inauguration vs Entire Period
8848,-0.42425190282556563,Medium,Pre-Inauguration vs Entire Period
8849,-0.44635595871129186,Medium,Pre-Inauguration vs Entire Period
8850,-0.4733604420811177,Medium,Pre-Inauguration vs Entire Period
8851,-0.5010947763528307,Large,Pre-Inauguration vs Entire Period
8852,-0.5715775205922219,Large,Pre-Inauguration vs Entire Period
8853,-0.3391721405484308,Medium,Pre-Inauguration vs Entire Period
8854,-0.4932749452611824,Large,Pre-Inauguration vs Entire Period
8855,-0.4568866645813784,Medium,Pre-Inauguration vs Entire Period
8856,-0.5426962777604004,Large,Pre-Inauguration vs Entire Period
8857,-0.4725263267646752,Medium,Pre-Inauguration vs Entire Period
8858,-0.473464706495673,Medium,Pre-Inauguration vs Entire Period
8859,-0.5104785736628089,Large,Pre-Inauguration vs Entire Period
8860,-0.5180898759253467,Large,Pre-Inauguration vs Entire Period
8861,-0.5661557710353456,Large,Pre-Inauguration vs Entire Period
8862,-0.5375873214471901,Large,Pre-Inauguration vs Entire Period
8863,-0.583984985924304,Large,Pre-Inauguration vs Entire Period
8864,-0.44833698258784277,Medium,Pre-Inauguration vs Entire Period
8865,-0.5024502137420498,Large,Pre-Inauguration vs Entire Period
8866,-0.3676363257220311,Medium,Pre-Inauguration vs Entire Period
8867,-0.3491815243457408,Medium,Pre-Inauguration vs Entire Period
8868,-0.45845063079970805,Medium,Pre-Inauguration vs Entire Period
8869,-0.39057449692419977,Medium,Pre-Inauguration vs Entire Period
8870,-0.4427067042018559,Medium,Pre-Inauguration vs Entire Period
8871,-0.5258054426024398,Large,Pre-Inauguration vs Entire Period
8872,-0.4744030862266708,Large,Pre-Inauguration vs Entire Period
8873,-0.6492545094359295,Large,Pre-Inauguration vs Entire Period
8874,-0.5428005421749557,Large,Pre-Inauguration vs Entire Period
8875,-0.4256073402147847,Medium,Pre-Inauguration vs Entire Period
8876,-0.46126576999270147,Medium,Pre-Inauguration vs Entire Period
8877,-0.5163173808779064,Large,Pre-Inauguration vs Entire Period
8878,-0.4086122406422688,Medium,Pre-Inauguration vs Entire Period
8879,-0.5571890313835888,Large,Pre-Inauguration vs Entire Period
8880,-0.4665832551350224,Medium,Pre-Inauguration vs Entire Period
8881,-0.48774893128975083,Large,Pre-Inauguration vs Entire Period
8882,-0.5203836930455635,Large,Pre-Inauguration vs Entire Period
8883,-0.4385361276196434,Medium,Pre-Inauguration vs Entire Period
8884,-0.49953081013450107,Large,Pre-Inauguration vs Entire Period
8885,-0.32676467521634867,Small,Pre-Inauguration vs Entire Period
8886,-0.47867792722343866,Large,Pre-Inauguration vs Entire Period
8887,-0.36721926806380983,Medium,Pre-Inauguration vs Entire Period
8888,-0.5571890313835888,Large,Pre-Inauguration vs Entire Period
8889,-0.4636638515274737,Medium,Pre-Inauguration vs Entire Period
