bootstrap_iteration,u_statistic,p_value,significant,comparison
7596,6736.5,5.770286703071086e-06,True,Post-Inauguration vs Entire Period
7597,7201.5,1.4989940861280036e-08,True,Post-Inauguration vs Entire Period
7598,7139.5,3.56411204751737e-08,True,Post-Inauguration vs Entire Period
7599,6934.0,5.352205599576968e-07,True,Post-Inauguration vs Entire Period
7600,7896.0,2.063169511729491e-13,True,Post-Inauguration vs Entire Period
7601,7033.0,1.4949892682040877e-07,True,Post-Inauguration vs Entire Period
7602,7035.5,1.4467122847886575e-07,True,Post-Inauguration vs Entire Period
7603,7439.5,4.421680814170051e-10,True,Post-Inauguration vs Entire Period
7604,7680.5,8.946876272433964e-12,True,Post-Inauguration vs Entire Period
7605,6846.5,1.5773085001853484e-06,True,Post-Inauguration vs Entire Period
7606,7334.5,2.1789924885673313e-09,True,Post-Inauguration vs Entire Period
7607,6540.5,4.916033797867796e-05,True,Post-Inauguration vs Entire Period
7608,7166.0,2.4685218411664513e-08,True,Post-Inauguration vs Entire Period
7609,6523.0,5.8899942970625486e-05,True,Post-Inauguration vs Entire Period
7610,7030.5,1.5438402379662402e-07,True,Post-Inauguration vs Entire Period
7611,6492.5,8.038160313762113e-05,True,Post-Inauguration vs Entire Period
7612,7882.0,2.6558199304497227e-13,True,Post-Inauguration vs Entire Period
7613,6260.0,0.0007255905543059934,True,Post-Inauguration vs Entire Period
7614,7301.5,3.551841860534953e-09,True,Post-Inauguration vs Entire Period
7615,7218.0,1.1876009551688139e-08,True,Post-Inauguration vs Entire Period
7616,7552.0,7.468437101257268e-11,True,Post-Inauguration vs Entire Period
7617,6783.0,3.3644413082824404e-06,True,Post-Inauguration vs Entire Period
7618,7538.0,9.356233827208766e-11,True,Post-Inauguration vs Entire Period
7619,7298.0,3.735789398619724e-09,True,Post-Inauguration vs Entire Period
7620,7110.0,5.3350382288108186e-08,True,Post-Inauguration vs Entire Period
7621,6855.0,1.4218051174257598e-06,True,Post-Inauguration vs Entire Period
7622,6870.5,1.1777460481146596e-06,True,Post-Inauguration vs Entire Period
7623,6731.0,6.14769278529142e-06,True,Post-Inauguration vs Entire Period
7624,7276.0,5.154999628979639e-09,True,Post-Inauguration vs Entire Period
7625,6492.0,8.078498821099199e-05,True,Post-Inauguration vs Entire Period
7626,6558.0,4.095040986608078e-05,True,Post-Inauguration vs Entire Period
7627,7119.5,4.6856431001980735e-08,True,Post-Inauguration vs Entire Period
7628,8245.0,2.5968426440544927e-16,True,Post-Inauguration vs Entire Period
7629,7038.5,1.3890238704148562e-07,True,Post-Inauguration vs Entire Period
7630,6828.0,1.9716171880469874e-06,True,Post-Inauguration vs Entire Period
7631,7450.0,3.7575078745120173e-10,True,Post-Inauguration vs Entire Period
7632,6647.0,1.5769781238029547e-05,True,Post-Inauguration vs Entire Period
7633,6535.5,5.17643747446444e-05,True,Post-Inauguration vs Entire Period
7634,6814.5,2.3149235830414328e-06,True,Post-Inauguration vs Entire Period
7635,6768.5,3.983153892634483e-06,True,Post-Inauguration vs Entire Period
7636,7030.0,1.5544455829007282e-07,True,Post-Inauguration vs Entire Period
7637,7655.0,1.372580850566571e-11,True,Post-Inauguration vs Entire Period
7638,7022.0,1.7275329249829758e-07,True,Post-Inauguration vs Entire Period
7639,6831.5,1.8904763862369209e-06,True,Post-Inauguration vs Entire Period
7640,6487.0,8.499041184821363e-05,True,Post-Inauguration vs Entire Period
7641,7473.0,2.6236204589574016e-10,True,Post-Inauguration vs Entire Period
7642,7183.5,1.9328063496231582e-08,True,Post-Inauguration vs Entire Period
7643,7435.5,4.704774676577922e-10,True,Post-Inauguration vs Entire Period
7644,7258.5,6.646777735869184e-09,True,Post-Inauguration vs Entire Period
7645,7453.0,3.585059202391683e-10,True,Post-Inauguration vs Entire Period
7646,6812.0,2.3874189309063685e-06,True,Post-Inauguration vs Entire Period
7647,7271.5,5.5042535943593055e-09,True,Post-Inauguration vs Entire Period
7648,6428.5,0.00015182318383957026,True,Post-Inauguration vs Entire Period
7649,6581.0,3.213819479013989e-05,True,Post-Inauguration vs Entire Period
7650,7298.5,3.708599344891517e-09,True,Post-Inauguration vs Entire Period
7651,7305.0,3.3684136133542762e-09,True,Post-Inauguration vs Entire Period
7652,6768.5,3.985159409717031e-06,True,Post-Inauguration vs Entire Period
7653,6881.0,1.0349192751226484e-06,True,Post-Inauguration vs Entire Period
7654,7384.5,1.0267654239648405e-09,True,Post-Inauguration vs Entire Period
7655,6582.0,3.179484794269285e-05,True,Post-Inauguration vs Entire Period
7656,6766.0,4.104248626207711e-06,True,Post-Inauguration vs Entire Period
7657,6850.0,1.5111105257803204e-06,True,Post-Inauguration vs Entire Period
7658,7024.5,1.672022705169065e-07,True,Post-Inauguration vs Entire Period
7659,6720.0,6.969204982174231e-06,True,Post-Inauguration vs Entire Period
7660,7597.5,3.5603958885817374e-11,True,Post-Inauguration vs Entire Period
7661,7416.5,6.306828858093728e-10,True,Post-Inauguration vs Entire Period
7662,7526.5,1.1236685494866279e-10,True,Post-Inauguration vs Entire Period
7663,6925.0,5.994544841558421e-07,True,Post-Inauguration vs Entire Period
7664,7280.0,4.862373118487613e-09,True,Post-Inauguration vs Entire Period
7665,6915.0,6.789704624428109e-07,True,Post-Inauguration vs Entire Period
7666,6831.0,1.9018999164708763e-06,True,Post-Inauguration vs Entire Period
7667,6696.0,9.145913092832728e-06,True,Post-Inauguration vs Entire Period
7668,7148.5,3.147949486533602e-08,True,Post-Inauguration vs Entire Period
7669,7043.0,1.3105606176752555e-07,True,Post-Inauguration vs Entire Period
7670,7403.0,7.75687442708591e-10,True,Post-Inauguration vs Entire Period
7671,7114.0,5.053793280101126e-08,True,Post-Inauguration vs Entire Period
7672,7602.5,3.2785740079388085e-11,True,Post-Inauguration vs Entire Period
7673,7985.5,3.9791348337153083e-14,True,Post-Inauguration vs Entire Period
7674,7679.0,9.163465963569856e-12,True,Post-Inauguration vs Entire Period
7675,6503.5,7.188195743042337e-05,True,Post-Inauguration vs Entire Period
7676,7019.5,1.7846745775473706e-07,True,Post-Inauguration vs Entire Period
7677,6974.0,3.2185916573139324e-07,True,Post-Inauguration vs Entire Period
7678,7717.5,4.763983989973826e-12,True,Post-Inauguration vs Entire Period
7679,7039.5,1.3713402345001174e-07,True,Post-Inauguration vs Entire Period
7680,6895.5,8.658987004027514e-07,True,Post-Inauguration vs Entire Period
7681,6926.5,5.878914906281418e-07,True,Post-Inauguration vs Entire Period
7682,7199.5,1.5434190779680512e-08,True,Post-Inauguration vs Entire Period
7683,7064.0,9.9061512970647e-08,True,Post-Inauguration vs Entire Period
7684,6990.0,2.620075835022631e-07,True,Post-Inauguration vs Entire Period
7685,7154.5,2.8937533101825706e-08,True,Post-Inauguration vs Entire Period
7686,7168.5,2.3828269233861178e-08,True,Post-Inauguration vs Entire Period
7687,7227.0,1.0444706343571761e-08,True,Post-Inauguration vs Entire Period
7688,7424.5,5.575995577711269e-10,True,Post-Inauguration vs Entire Period
7689,7000.0,2.3014595361145613e-07,True,Post-Inauguration vs Entire Period
7690,7024.5,1.6710736860689553e-07,True,Post-Inauguration vs Entire Period
7691,7374.5,1.1956461790331777e-09,True,Post-Inauguration vs Entire Period
7692,6386.0,0.0002285534221390844,True,Post-Inauguration vs Entire Period
7693,7246.0,7.946176033622942e-09,True,Post-Inauguration vs Entire Period
7694,7322.0,2.621585707658096e-09,True,Post-Inauguration vs Entire Period
7695,6785.5,3.2656288831269584e-06,True,Post-Inauguration vs Entire Period
7696,7207.5,1.3785189693851198e-08,True,Post-Inauguration vs Entire Period
7697,6612.5,2.294600460514721e-05,True,Post-Inauguration vs Entire Period
7698,6342.0,0.0003456299763085161,True,Post-Inauguration vs Entire Period
7699,6862.0,1.3068800979065305e-06,True,Post-Inauguration vs Entire Period
7700,7375.0,1.1864053597377728e-09,True,Post-Inauguration vs Entire Period
7701,7846.0,5.059570806437633e-13,True,Post-Inauguration vs Entire Period
7702,7496.0,1.8245935427139102e-10,True,Post-Inauguration vs Entire Period
7703,7317.5,2.8051481032148157e-09,True,Post-Inauguration vs Entire Period
7704,7209.5,1.3403475689868017e-08,True,Post-Inauguration vs Entire Period
7705,7078.5,8.159633826852476e-08,True,Post-Inauguration vs Entire Period
7706,7142.0,3.440981766095575e-08,True,Post-Inauguration vs Entire Period
7707,7079.5,8.054031913809555e-08,True,Post-Inauguration vs Entire Period
7708,7212.5,1.2843280677785384e-08,True,Post-Inauguration vs Entire Period
7709,6816.5,2.2615041682634147e-06,True,Post-Inauguration vs Entire Period
7710,7398.5,8.306625060468167e-10,True,Post-Inauguration vs Entire Period
7711,7368.5,1.3093048417177639e-09,True,Post-Inauguration vs Entire Period
7712,7199.5,1.543753339087608e-08,True,Post-Inauguration vs Entire Period
7713,6396.5,0.0002067377465859096,True,Post-Inauguration vs Entire Period
7714,7376.0,1.1685255645279993e-09,True,Post-Inauguration vs Entire Period
7715,7327.5,2.4181893836928205e-09,True,Post-Inauguration vs Entire Period
7716,7035.5,1.4465355198777034e-07,True,Post-Inauguration vs Entire Period
7717,7106.5,5.5968445191770014e-08,True,Post-Inauguration vs Entire Period
7718,6806.0,2.5641431121255814e-06,True,Post-Inauguration vs Entire Period
7719,7554.5,7.168213297293795e-11,True,Post-Inauguration vs Entire Period
7720,6466.0,0.00010482634121520961,True,Post-Inauguration vs Entire Period
7721,6944.5,4.6830092229267353e-07,True,Post-Inauguration vs Entire Period
7722,6893.0,8.930182156356264e-07,True,Post-Inauguration vs Entire Period
7723,7730.0,3.851886264661819e-12,True,Post-Inauguration vs Entire Period
7724,7214.5,1.2480243051242705e-08,True,Post-Inauguration vs Entire Period
7725,6941.0,4.896514848062792e-07,True,Post-Inauguration vs Entire Period
7726,6434.5,0.00014314947626459874,True,Post-Inauguration vs Entire Period
7727,7477.5,2.4453035626761806e-10,True,Post-Inauguration vs Entire Period
7728,7292.0,4.0822681153579986e-09,True,Post-Inauguration vs Entire Period
7729,6723.5,6.696353854069125e-06,True,Post-Inauguration vs Entire Period
7730,6828.5,1.958850897007557e-06,True,Post-Inauguration vs Entire Period
7731,7435.0,4.741358560633243e-10,True,Post-Inauguration vs Entire Period
7732,6946.0,4.599776417933717e-07,True,Post-Inauguration vs Entire Period
7733,7104.5,5.745855411076878e-08,True,Post-Inauguration vs Entire Period
7734,7362.0,1.4434384511777715e-09,True,Post-Inauguration vs Entire Period
7735,7351.5,1.68912614921527e-09,True,Post-Inauguration vs Entire Period
7736,7133.0,3.89137596733338e-08,True,Post-Inauguration vs Entire Period
7737,7215.0,1.2390440831459343e-08,True,Post-Inauguration vs Entire Period
7738,6549.0,4.497223163575352e-05,True,Post-Inauguration vs Entire Period
7739,6644.5,1.6207116234705477e-05,True,Post-Inauguration vs Entire Period
7740,7162.5,2.5908873527350365e-08,True,Post-Inauguration vs Entire Period
7741,7649.5,1.505178031624502e-11,True,Post-Inauguration vs Entire Period
7742,6909.5,7.273985570267653e-07,True,Post-Inauguration vs Entire Period
7743,7445.0,4.059527897810518e-10,True,Post-Inauguration vs Entire Period
7744,7033.0,1.494540666179039e-07,True,Post-Inauguration vs Entire Period
7745,7149.0,3.126006015357676e-08,True,Post-Inauguration vs Entire Period
7746,6222.5,0.00100573240340739,True,Post-Inauguration vs Entire Period
7747,7379.0,1.1171322500703653e-09,True,Post-Inauguration vs Entire Period
7748,7320.0,2.698435703172644e-09,True,Post-Inauguration vs Entire Period
7749,7163.0,2.572072493726221e-08,True,Post-Inauguration vs Entire Period
7750,7259.0,6.594041101660163e-09,True,Post-Inauguration vs Entire Period
7751,6212.0,0.001100573670356874,True,Post-Inauguration vs Entire Period
7752,6355.5,0.0003046834562174445,True,Post-Inauguration vs Entire Period
7753,6971.0,3.3459759290053075e-07,True,Post-Inauguration vs Entire Period
7754,6097.5,0.0028273439495641204,True,Post-Inauguration vs Entire Period
7755,6705.5,8.217455721912345e-06,True,Post-Inauguration vs Entire Period
7756,6815.0,2.3022872489252707e-06,True,Post-Inauguration vs Entire Period
7757,6518.0,6.196869989619913e-05,True,Post-Inauguration vs Entire Period
7758,7041.0,1.3457888629350895e-07,True,Post-Inauguration vs Entire Period
7759,6600.5,2.6099444802972645e-05,True,Post-Inauguration vs Entire Period
7760,7020.5,1.7621672167619587e-07,True,Post-Inauguration vs Entire Period
7761,6766.0,4.102695989622575e-06,True,Post-Inauguration vs Entire Period
7762,6975.5,3.156610690946922e-07,True,Post-Inauguration vs Entire Period
7763,7007.0,2.1017510508174874e-07,True,Post-Inauguration vs Entire Period
7764,7208.0,1.3674794957441294e-08,True,Post-Inauguration vs Entire Period
7765,6958.5,3.923379280424539e-07,True,Post-Inauguration vs Entire Period
7766,6483.0,8.847120839788581e-05,True,Post-Inauguration vs Entire Period
7767,7302.5,3.498771942982207e-09,True,Post-Inauguration vs Entire Period
7768,6717.0,7.208409608799079e-06,True,Post-Inauguration vs Entire Period
7769,7043.0,1.309742393553055e-07,True,Post-Inauguration vs Entire Period
7770,7589.0,4.0940453475271426e-11,True,Post-Inauguration vs Entire Period
7771,7511.5,1.4279842269883519e-10,True,Post-Inauguration vs Entire Period
7772,7037.0,1.416891146190783e-07,True,Post-Inauguration vs Entire Period
7773,7097.0,6.365390855282686e-08,True,Post-Inauguration vs Entire Period
7774,7132.5,3.921920788665938e-08,True,Post-Inauguration vs Entire Period
7775,7082.0,7.785610442724994e-08,True,Post-Inauguration vs Entire Period
7776,6352.5,0.0003134958414580909,True,Post-Inauguration vs Entire Period
7777,6601.5,2.5836979484876888e-05,True,Post-Inauguration vs Entire Period
7778,6210.5,0.0011151947668034687,True,Post-Inauguration vs Entire Period
7779,7152.5,2.978359757329051e-08,True,Post-Inauguration vs Entire Period
7780,7274.5,5.26988202009021e-09,True,Post-Inauguration vs Entire Period
7781,6529.0,5.535491938140716e-05,True,Post-Inauguration vs Entire Period
7782,7227.5,1.0372959515436798e-08,True,Post-Inauguration vs Entire Period
7783,6974.0,3.217332838977414e-07,True,Post-Inauguration vs Entire Period
7784,6977.0,3.0942091394838897e-07,True,Post-Inauguration vs Entire Period
7785,7100.5,6.068256042029404e-08,True,Post-Inauguration vs Entire Period
7786,7331.5,2.277223779039048e-09,True,Post-Inauguration vs Entire Period
7787,6927.0,5.845442461758709e-07,True,Post-Inauguration vs Entire Period
7788,7266.0,5.957323775568126e-09,True,Post-Inauguration vs Entire Period
7789,7144.5,3.325687372944929e-08,True,Post-Inauguration vs Entire Period
7790,7333.0,2.2276475832167816e-09,True,Post-Inauguration vs Entire Period
7791,7221.5,1.1287293002377593e-08,True,Post-Inauguration vs Entire Period
7792,7081.5,7.842875743711725e-08,True,Post-Inauguration vs Entire Period
7793,7467.5,2.8602486276086837e-10,True,Post-Inauguration vs Entire Period
7794,7511.5,1.427885476450779e-10,True,Post-Inauguration vs Entire Period
7795,7063.0,1.0040430500382062e-07,True,Post-Inauguration vs Entire Period
7796,6658.0,1.3965854832159396e-05,True,Post-Inauguration vs Entire Period
7797,7097.5,6.317704710688785e-08,True,Post-Inauguration vs Entire Period
7798,6786.5,3.2284745970735108e-06,True,Post-Inauguration vs Entire Period
7799,6752.0,4.826688890321114e-06,True,Post-Inauguration vs Entire Period
7800,7045.5,1.2680846252988927e-07,True,Post-Inauguration vs Entire Period
7801,7983.5,4.128546941253536e-14,True,Post-Inauguration vs Entire Period
7802,7153.0,2.9546704278313058e-08,True,Post-Inauguration vs Entire Period
7803,6914.0,6.875507679950761e-07,True,Post-Inauguration vs Entire Period
7804,6749.0,4.99957243935592e-06,True,Post-Inauguration vs Entire Period
7805,6751.5,4.855767450199037e-06,True,Post-Inauguration vs Entire Period
7806,7235.0,9.315092836411987e-09,True,Post-Inauguration vs Entire Period
7807,6787.0,3.207486637953419e-06,True,Post-Inauguration vs Entire Period
7808,7210.5,1.3198523364845631e-08,True,Post-Inauguration vs Entire Period
7809,7306.5,3.298419719646154e-09,True,Post-Inauguration vs Entire Period
7810,7200.5,1.520991689445747e-08,True,Post-Inauguration vs Entire Period
7811,7156.5,2.8154713941733402e-08,True,Post-Inauguration vs Entire Period
7812,7144.0,3.3486773677905685e-08,True,Post-Inauguration vs Entire Period
7813,7513.0,1.393347784218722e-10,True,Post-Inauguration vs Entire Period
7814,7289.0,4.2631606507964084e-09,True,Post-Inauguration vs Entire Period
7815,7180.0,2.0300527703968284e-08,True,Post-Inauguration vs Entire Period
7816,6957.0,3.999123328000137e-07,True,Post-Inauguration vs Entire Period
7817,7313.5,2.9753684620130693e-09,True,Post-Inauguration vs Entire Period
7818,7590.0,4.026287210295033e-11,True,Post-Inauguration vs Entire Period
7819,7667.5,1.1139263888624767e-11,True,Post-Inauguration vs Entire Period
7820,6837.0,1.769835540657256e-06,True,Post-Inauguration vs Entire Period
7821,7077.0,8.333511958536437e-08,True,Post-Inauguration vs Entire Period
7822,6932.0,5.486726735815183e-07,True,Post-Inauguration vs Entire Period
7823,7707.5,5.6578465124012385e-12,True,Post-Inauguration vs Entire Period
7824,7039.5,1.3714954859652206e-07,True,Post-Inauguration vs Entire Period
7825,6929.0,5.698459574220993e-07,True,Post-Inauguration vs Entire Period
7826,7276.5,5.1171511232902195e-09,True,Post-Inauguration vs Entire Period
7827,6869.0,1.1994949786296196e-06,True,Post-Inauguration vs Entire Period
7828,6823.5,2.0812084596289986e-06,True,Post-Inauguration vs Entire Period
7829,6973.0,3.259066796151258e-07,True,Post-Inauguration vs Entire Period
7830,7453.0,3.585486406928448e-10,True,Post-Inauguration vs Entire Period
7831,6911.0,7.139767683528188e-07,True,Post-Inauguration vs Entire Period
7832,7159.0,2.7203572392951633e-08,True,Post-Inauguration vs Entire Period
7833,7097.0,6.36021353115448e-08,True,Post-Inauguration vs Entire Period
7834,6498.5,7.563377709705676e-05,True,Post-Inauguration vs Entire Period
7835,6978.5,3.0358952212376437e-07,True,Post-Inauguration vs Entire Period
7836,7067.0,9.524604584797782e-08,True,Post-Inauguration vs Entire Period
7837,7125.0,4.3474237079868724e-08,True,Post-Inauguration vs Entire Period
7838,6506.0,7.008850465928226e-05,True,Post-Inauguration vs Entire Period
7839,7432.0,4.963075446650505e-10,True,Post-Inauguration vs Entire Period
7840,7106.0,5.634417595378532e-08,True,Post-Inauguration vs Entire Period
7841,7080.0,8.000125906836915e-08,True,Post-Inauguration vs Entire Period
7842,7364.5,1.3898195977269705e-09,True,Post-Inauguration vs Entire Period
7843,7426.0,5.449378066601388e-10,True,Post-Inauguration vs Entire Period
7844,7083.5,7.629603381918585e-08,True,Post-Inauguration vs Entire Period
7845,6779.0,3.5242379740299362e-06,True,Post-Inauguration vs Entire Period
7846,7329.5,2.34588581725567e-09,True,Post-Inauguration vs Entire Period
7847,7095.0,6.540225865844343e-08,True,Post-Inauguration vs Entire Period
7848,6956.5,4.0261741835011704e-07,True,Post-Inauguration vs Entire Period
7849,7108.0,5.481293191081331e-08,True,Post-Inauguration vs Entire Period
7850,6323.5,0.00040979036665360856,True,Post-Inauguration vs Entire Period
7851,6444.5,0.00012977200672052074,True,Post-Inauguration vs Entire Period
7852,7085.5,7.433327075125824e-08,True,Post-Inauguration vs Entire Period
7853,6486.0,8.582305093987856e-05,True,Post-Inauguration vs Entire Period
7854,6888.0,9.497010490437282e-07,True,Post-Inauguration vs Entire Period
7855,6925.5,5.955524500675643e-07,True,Post-Inauguration vs Entire Period
7856,7329.5,2.346139907997331e-09,True,Post-Inauguration vs Entire Period
7857,6656.5,1.4199969969243899e-05,True,Post-Inauguration vs Entire Period
7858,7411.5,6.807616263313448e-10,True,Post-Inauguration vs Entire Period
7859,6815.5,2.2886325399921504e-06,True,Post-Inauguration vs Entire Period
7860,7260.0,6.492882362369809e-09,True,Post-Inauguration vs Entire Period
7861,6946.0,4.598222529435553e-07,True,Post-Inauguration vs Entire Period
7862,7301.5,3.5491677419214664e-09,True,Post-Inauguration vs Entire Period
7863,7041.0,1.3456109165120766e-07,True,Post-Inauguration vs Entire Period
7864,7520.5,1.236757669532828e-10,True,Post-Inauguration vs Entire Period
7865,6279.0,0.0006130187972611856,True,Post-Inauguration vs Entire Period
7866,6963.0,3.704295917354589e-07,True,Post-Inauguration vs Entire Period
7867,7765.5,2.0874806719874356e-12,True,Post-Inauguration vs Entire Period
7868,6926.0,5.917100482335113e-07,True,Post-Inauguration vs Entire Period
7869,6829.5,1.935804286782708e-06,True,Post-Inauguration vs Entire Period
7870,7046.0,1.2589669654853228e-07,True,Post-Inauguration vs Entire Period
7871,7361.5,1.4537985893018013e-09,True,Post-Inauguration vs Entire Period
7872,7251.5,7.351515826433323e-09,True,Post-Inauguration vs Entire Period
7873,7344.5,1.878763355618042e-09,True,Post-Inauguration vs Entire Period
7874,6935.5,5.250379860969749e-07,True,Post-Inauguration vs Entire Period
7875,7026.5,1.6281376464911524e-07,True,Post-Inauguration vs Entire Period
7876,7278.5,4.967579800487106e-09,True,Post-Inauguration vs Entire Period
7877,6864.5,1.2679292638352587e-06,True,Post-Inauguration vs Entire Period
7878,6968.5,3.4533161697579765e-07,True,Post-Inauguration vs Entire Period
7879,7348.0,1.7818704835744627e-09,True,Post-Inauguration vs Entire Period
7880,6725.5,6.543387169870476e-06,True,Post-Inauguration vs Entire Period
7881,7311.0,3.0856725641131055e-09,True,Post-Inauguration vs Entire Period
7882,7162.5,2.5899084692419904e-08,True,Post-Inauguration vs Entire Period
7883,7032.0,1.5152783688799924e-07,True,Post-Inauguration vs Entire Period
7884,7068.5,9.330267997289864e-08,True,Post-Inauguration vs Entire Period
7885,7116.0,4.914202023831375e-08,True,Post-Inauguration vs Entire Period
7886,6207.0,0.0011484097695739365,True,Post-Inauguration vs Entire Period
7887,6857.0,1.389138899716907e-06,True,Post-Inauguration vs Entire Period
7888,7140.0,3.536883317204334e-08,True,Post-Inauguration vs Entire Period
7889,7142.0,3.440626829080608e-08,True,Post-Inauguration vs Entire Period
7890,6584.5,3.097041759869881e-05,True,Post-Inauguration vs Entire Period
7891,6313.5,0.00044905565730399727,True,Post-Inauguration vs Entire Period
7892,6942.0,4.838247896062401e-07,True,Post-Inauguration vs Entire Period
7893,7505.5,1.5710131608214872e-10,True,Post-Inauguration vs Entire Period
7894,7101.5,5.985976458419709e-08,True,Post-Inauguration vs Entire Period
7895,7267.5,5.8321562522291135e-09,True,Post-Inauguration vs Entire Period
7896,7201.5,1.4999211239130443e-08,True,Post-Inauguration vs Entire Period
7897,6684.0,1.0464092456933092e-05,True,Post-Inauguration vs Entire Period
7898,6858.0,1.3710830604911942e-06,True,Post-Inauguration vs Entire Period
7899,6720.5,6.928182836146479e-06,True,Post-Inauguration vs Entire Period
7900,6883.0,1.0105416423063218e-06,True,Post-Inauguration vs Entire Period
7901,6767.5,4.033574026423703e-06,True,Post-Inauguration vs Entire Period
7902,6809.5,2.4588868773762427e-06,True,Post-Inauguration vs Entire Period
7903,6801.0,2.719164209568099e-06,True,Post-Inauguration vs Entire Period
7904,7058.5,1.0663770345959848e-07,True,Post-Inauguration vs Entire Period
7905,7327.0,2.434509865234645e-09,True,Post-Inauguration vs Entire Period
7906,7148.5,3.145697342477545e-08,True,Post-Inauguration vs Entire Period
7907,6643.0,1.647078285690549e-05,True,Post-Inauguration vs Entire Period
7908,7075.5,8.500776256145539e-08,True,Post-Inauguration vs Entire Period
7909,7485.5,2.154389432782949e-10,True,Post-Inauguration vs Entire Period
7910,7151.0,3.039737138732039e-08,True,Post-Inauguration vs Entire Period
7911,7450.5,3.721659298396739e-10,True,Post-Inauguration vs Entire Period
7912,7260.5,6.452633195518688e-09,True,Post-Inauguration vs Entire Period
7913,7392.5,9.101959246100748e-10,True,Post-Inauguration vs Entire Period
7914,7220.0,1.1536646215343265e-08,True,Post-Inauguration vs Entire Period
7915,6892.5,8.982833411211233e-07,True,Post-Inauguration vs Entire Period
7916,7319.5,2.7213741192542535e-09,True,Post-Inauguration vs Entire Period
7917,6988.5,2.6713042049033776e-07,True,Post-Inauguration vs Entire Period
7918,7464.5,2.994106635154639e-10,True,Post-Inauguration vs Entire Period
7919,7181.0,2.001305869166619e-08,True,Post-Inauguration vs Entire Period
7920,7379.0,1.1171322500703653e-09,True,Post-Inauguration vs Entire Period
7921,7186.5,1.851545714084885e-08,True,Post-Inauguration vs Entire Period
7922,7072.5,8.848471379601877e-08,True,Post-Inauguration vs Entire Period
7923,7322.0,2.622809092867766e-09,True,Post-Inauguration vs Entire Period
7924,6946.0,4.598023345263548e-07,True,Post-Inauguration vs Entire Period
7925,7524.5,1.1601879347424222e-10,True,Post-Inauguration vs Entire Period
7926,7297.0,3.790619684863363e-09,True,Post-Inauguration vs Entire Period
7927,7367.5,1.328753279928697e-09,True,Post-Inauguration vs Entire Period
7928,6903.5,7.838257446083173e-07,True,Post-Inauguration vs Entire Period
7929,7042.0,1.327258465787748e-07,True,Post-Inauguration vs Entire Period
7930,7496.5,1.8125251781798714e-10,True,Post-Inauguration vs Entire Period
7931,7496.5,1.8098743137223594e-10,True,Post-Inauguration vs Entire Period
7932,6626.0,1.9818736366992866e-05,True,Post-Inauguration vs Entire Period
7933,7022.0,1.727180024915729e-07,True,Post-Inauguration vs Entire Period
7934,7477.5,2.4449738319235535e-10,True,Post-Inauguration vs Entire Period
7935,7140.0,3.536883317204334e-08,True,Post-Inauguration vs Entire Period
7936,6832.5,1.8673475951847668e-06,True,Post-Inauguration vs Entire Period
7937,7527.5,1.1062583586723066e-10,True,Post-Inauguration vs Entire Period
7938,6994.5,2.471505728593019e-07,True,Post-Inauguration vs Entire Period
7939,6711.0,7.719208838664129e-06,True,Post-Inauguration vs Entire Period
7940,6944.0,4.7156010437718084e-07,True,Post-Inauguration vs Entire Period
7941,7378.0,1.1339189258409304e-09,True,Post-Inauguration vs Entire Period
7942,7375.5,1.1772781479357465e-09,True,Post-Inauguration vs Entire Period
7943,6898.5,8.339288932572768e-07,True,Post-Inauguration vs Entire Period
7944,6503.5,7.18721161533846e-05,True,Post-Inauguration vs Entire Period
7945,7126.0,4.285513461470456e-08,True,Post-Inauguration vs Entire Period
7946,7470.0,2.7499325172759664e-10,True,Post-Inauguration vs Entire Period
7947,7527.0,1.1140959625563966e-10,True,Post-Inauguration vs Entire Period
7948,7070.5,9.091167210383589e-08,True,Post-Inauguration vs Entire Period
7949,6367.5,0.00027226877888458437,True,Post-Inauguration vs Entire Period
7950,7580.5,4.7047378748030104e-11,True,Post-Inauguration vs Entire Period
7951,7069.5,9.207154872563104e-08,True,Post-Inauguration vs Entire Period
7952,7476.5,2.483006563131936e-10,True,Post-Inauguration vs Entire Period
7953,6579.0,3.282880842214059e-05,True,Post-Inauguration vs Entire Period
7954,7138.0,3.636609032101318e-08,True,Post-Inauguration vs Entire Period
7955,7171.5,2.285889423859739e-08,True,Post-Inauguration vs Entire Period
7956,7669.0,1.0869203935974955e-11,True,Post-Inauguration vs Entire Period
7957,7129.5,4.0860061184850005e-08,True,Post-Inauguration vs Entire Period
7958,6984.5,2.81129100869028e-07,True,Post-Inauguration vs Entire Period
7959,6651.0,1.5080353870998132e-05,True,Post-Inauguration vs Entire Period
7960,7012.0,1.9681515054303853e-07,True,Post-Inauguration vs Entire Period
7961,7158.5,2.7382732202936367e-08,True,Post-Inauguration vs Entire Period
7962,6988.5,2.6715207976109804e-07,True,Post-Inauguration vs Entire Period
7963,7053.5,1.1394166923147914e-07,True,Post-Inauguration vs Entire Period
7964,7288.5,4.293250420903865e-09,True,Post-Inauguration vs Entire Period
7965,6941.0,4.89955604278775e-07,True,Post-Inauguration vs Entire Period
7966,7014.0,1.9176037636875103e-07,True,Post-Inauguration vs Entire Period
7967,6800.5,2.736656750862142e-06,True,Post-Inauguration vs Entire Period
7968,7109.0,5.4065207166891105e-08,True,Post-Inauguration vs Entire Period
