bootstrap_iteration,delta,interpretation,comparison
8579,0.5338129496402878,Large,Post-Inauguration vs Entire Period
8580,0.4432682425488181,Medium,Post-Inauguration vs Entire Period
8581,0.44696813977389516,Medium,Post-Inauguration vs Entire Period
8582,0.5090441932168551,Large,Post-Inauguration vs Entire Period
8583,0.4985611510791367,Large,Post-Inauguration vs Entire Period
8584,0.47852004110996915,Large,Post-Inauguration vs Entire Period
8585,0.45159301130524154,Medium,Post-Inauguration vs Entire Period
8586,0.5621788283658787,Large,Post-Inauguration vs Entire Period
8587,0.48180883864337104,Large,Post-Inauguration vs Entire Period
8588,0.49804727646454267,Large,Post-Inauguration vs Entire Period
8589,0.45426515930113054,Medium,Post-Inauguration vs Entire Period
8590,0.5090441932168551,Large,Post-Inauguration vs Entire Period
8591,0.4314491264131552,Medium,Post-Inauguration vs Entire Period
8592,0.4673175745118191,Medium,Post-Inauguration vs Entire Period
8593,0.49506680369989725,Large,Post-Inauguration vs Entire Period
8594,0.31634121274409044,Small,Post-Inauguration vs Entire Period
8595,0.5100719424460431,Large,Post-Inauguration vs Entire Period
8596,0.5241521068859198,Large,Post-Inauguration vs Entire Period
8597,0.4727646454265159,Medium,Post-Inauguration vs Entire Period
8598,0.5325796505652621,Large,Post-Inauguration vs Entire Period
8599,0.5257965056526208,Large,Post-Inauguration vs Entire Period
8600,0.48211716341212746,Large,Post-Inauguration vs Entire Period
8601,0.38191161356628983,Medium,Post-Inauguration vs Entire Period
8602,0.6294964028776978,Large,Post-Inauguration vs Entire Period
8603,0.4645426515930113,Medium,Post-Inauguration vs Entire Period
8604,0.5319630010277492,Large,Post-Inauguration vs Entire Period
8605,0.5602261048304213,Large,Post-Inauguration vs Entire Period
8606,0.5406988694758479,Large,Post-Inauguration vs Entire Period
8607,0.31397738951695786,Small,Post-Inauguration vs Entire Period
8608,0.4023638232271326,Medium,Post-Inauguration vs Entire Period
8609,0.4040082219938335,Medium,Post-Inauguration vs Entire Period
8610,0.5075025693730729,Large,Post-Inauguration vs Entire Period
8611,0.42836587872559095,Medium,Post-Inauguration vs Entire Period
8612,0.4584789311408016,Medium,Post-Inauguration vs Entire Period
8613,0.5390544707091469,Large,Post-Inauguration vs Entire Period
8614,0.48448098663926004,Large,Post-Inauguration vs Entire Period
8615,0.41274409044193217,Medium,Post-Inauguration vs Entire Period
8616,0.4671120246659815,Medium,Post-Inauguration vs Entire Period
8617,0.5396711202466599,Large,Post-Inauguration vs Entire Period
8618,0.41253854059609457,Medium,Post-Inauguration vs Entire Period
8619,0.5163412127440904,Large,Post-Inauguration vs Entire Period
8620,0.5742034943473793,Large,Post-Inauguration vs Entire Period
8621,0.44799588900308324,Medium,Post-Inauguration vs Entire Period
8622,0.5140801644398767,Large,Post-Inauguration vs Entire Period
8623,0.3845837615621788,Medium,Post-Inauguration vs Entire Period
8624,0.48797533401849946,Large,Post-Inauguration vs Entire Period
8625,0.4510791366906475,Medium,Post-Inauguration vs Entire Period
8626,0.5736896197327852,Large,Post-Inauguration vs Entire Period
8627,0.4090441932168551,Medium,Post-Inauguration vs Entire Period
8628,0.43083247687564236,Medium,Post-Inauguration vs Entire Period
8629,0.4115107913669065,Medium,Post-Inauguration vs Entire Period
8630,0.40750256937307294,Medium,Post-Inauguration vs Entire Period
8631,0.4674203494347379,Medium,Post-Inauguration vs Entire Period
8632,0.38304213771839674,Medium,Post-Inauguration vs Entire Period
8633,0.4322713257965057,Medium,Post-Inauguration vs Entire Period
8634,0.37040082219938336,Medium,Post-Inauguration vs Entire Period
8635,0.5378211716341212,Large,Post-Inauguration vs Entire Period
8636,0.44532374100719424,Medium,Post-Inauguration vs Entire Period
8637,0.5238437821171634,Large,Post-Inauguration vs Entire Period
8638,0.473792394655704,Medium,Post-Inauguration vs Entire Period
8639,0.2367934224049332,Small,Post-Inauguration vs Entire Period
8640,0.4130524152106886,Medium,Post-Inauguration vs Entire Period
8641,0.5260020554984584,Large,Post-Inauguration vs Entire Period
8642,0.4829393627954779,Large,Post-Inauguration vs Entire Period
8643,0.5618705035971223,Large,Post-Inauguration vs Entire Period
8644,0.5046248715313464,Large,Post-Inauguration vs Entire Period
8645,0.4546762589928058,Medium,Post-Inauguration vs Entire Period
8646,0.5640287769784172,Large,Post-Inauguration vs Entire Period
8647,0.5018499486125385,Large,Post-Inauguration vs Entire Period
8648,0.40513874614594036,Medium,Post-Inauguration vs Entire Period
8649,0.46896197327852,Medium,Post-Inauguration vs Entire Period
8650,0.626207605344296,Large,Post-Inauguration vs Entire Period
8651,0.48828365878725594,Large,Post-Inauguration vs Entire Period
8652,0.48119218910585815,Large,Post-Inauguration vs Entire Period
8653,0.43597122302158275,Medium,Post-Inauguration vs Entire Period
8654,0.5726618705035971,Large,Post-Inauguration vs Entire Period
8655,0.5015416238437821,Large,Post-Inauguration vs Entire Period
8656,0.4409044193216855,Medium,Post-Inauguration vs Entire Period
8657,0.49547790339157244,Large,Post-Inauguration vs Entire Period
8658,0.5521068859198356,Large,Post-Inauguration vs Entire Period
8659,0.46392600205549844,Medium,Post-Inauguration vs Entire Period
8660,0.2896197327852004,Small,Post-Inauguration vs Entire Period
8661,0.5613566289825282,Large,Post-Inauguration vs Entire Period
8662,0.5545734840698869,Large,Post-Inauguration vs Entire Period
8663,0.4251798561151079,Medium,Post-Inauguration vs Entire Period
8664,0.5064748201438849,Large,Post-Inauguration vs Entire Period
8665,0.4697841726618705,Medium,Post-Inauguration vs Entire Period
8666,0.3920863309352518,Medium,Post-Inauguration vs Entire Period
8667,0.4741007194244604,Large,Post-Inauguration vs Entire Period
8668,0.4234326824254882,Medium,Post-Inauguration vs Entire Period
8669,0.5366906474820143,Large,Post-Inauguration vs Entire Period
8670,0.4686536485097636,Medium,Post-Inauguration vs Entire Period
8671,0.5073997944501542,Large,Post-Inauguration vs Entire Period
8672,0.5303186022610483,Large,Post-Inauguration vs Entire Period
8673,0.4722507708119219,Medium,Post-Inauguration vs Entire Period
8674,0.4553956834532374,Medium,Post-Inauguration vs Entire Period
8675,0.410688591983556,Medium,Post-Inauguration vs Entire Period
8676,0.45560123329907504,Medium,Post-Inauguration vs Entire Period
8677,0.4001027749229188,Medium,Post-Inauguration vs Entire Period
8678,0.470606372045221,Medium,Post-Inauguration vs Entire Period
8679,0.49773895169578625,Large,Post-Inauguration vs Entire Period
8680,0.47944501541623846,Large,Post-Inauguration vs Entire Period
8681,0.583967112024666,Large,Post-Inauguration vs Entire Period
8682,0.3532374100719424,Medium,Post-Inauguration vs Entire Period
8683,0.4472764645426516,Medium,Post-Inauguration vs Entire Period
8684,0.3035971223021583,Small,Post-Inauguration vs Entire Period
8685,0.4247687564234327,Medium,Post-Inauguration vs Entire Period
8686,0.5603288797533402,Large,Post-Inauguration vs Entire Period
8687,0.4984583761562179,Large,Post-Inauguration vs Entire Period
8688,0.30873586844809864,Small,Post-Inauguration vs Entire Period
8689,0.528879753340185,Large,Post-Inauguration vs Entire Period
8690,0.4670092497430627,Medium,Post-Inauguration vs Entire Period
8691,0.4398766700924974,Medium,Post-Inauguration vs Entire Period
8692,0.30801644398766703,Small,Post-Inauguration vs Entire Period
8693,0.49660842754367934,Large,Post-Inauguration vs Entire Period
8694,0.3348406988694759,Medium,Post-Inauguration vs Entire Period
8695,0.5537512846865364,Large,Post-Inauguration vs Entire Period
8696,0.4606372045220966,Medium,Post-Inauguration vs Entire Period
8697,0.5822199383350463,Large,Post-Inauguration vs Entire Period
8698,0.5090441932168551,Large,Post-Inauguration vs Entire Period
8699,0.3527235354573484,Medium,Post-Inauguration vs Entire Period
8700,0.4184994861253854,Medium,Post-Inauguration vs Entire Period
8701,0.4835560123329907,Large,Post-Inauguration vs Entire Period
8702,0.4775950668036999,Large,Post-Inauguration vs Entire Period
8703,0.44563206577595066,Medium,Post-Inauguration vs Entire Period
8704,0.4141829393627955,Medium,Post-Inauguration vs Entire Period
8705,0.3397738951695786,Medium,Post-Inauguration vs Entire Period
8706,0.4264131551901336,Medium,Post-Inauguration vs Entire Period
8707,0.3446043165467626,Medium,Post-Inauguration vs Entire Period
8708,0.43484069886947585,Medium,Post-Inauguration vs Entire Period
8709,0.44809866392600206,Medium,Post-Inauguration vs Entire Period
8710,0.5186022610483042,Large,Post-Inauguration vs Entire Period
8711,0.5492291880781089,Large,Post-Inauguration vs Entire Period
8712,0.5097636176772867,Large,Post-Inauguration vs Entire Period
8713,0.5091469681397739,Large,Post-Inauguration vs Entire Period
8714,0.4352517985611511,Medium,Post-Inauguration vs Entire Period
8715,0.44018499486125384,Medium,Post-Inauguration vs Entire Period
8716,0.48931140801644396,Large,Post-Inauguration vs Entire Period
8717,0.46618705035971225,Medium,Post-Inauguration vs Entire Period
8718,0.37430626927029803,Medium,Post-Inauguration vs Entire Period
8719,0.46289825282631036,Medium,Post-Inauguration vs Entire Period
8720,0.4659815005138746,Medium,Post-Inauguration vs Entire Period
8721,0.3774922918807811,Medium,Post-Inauguration vs Entire Period
8722,0.4316546762589928,Medium,Post-Inauguration vs Entire Period
8723,0.38982528263103805,Medium,Post-Inauguration vs Entire Period
8724,0.4562178828365879,Medium,Post-Inauguration vs Entire Period
8725,0.4763617677286742,Large,Post-Inauguration vs Entire Period
8726,0.5207605344295991,Large,Post-Inauguration vs Entire Period
8727,0.5084275436793423,Large,Post-Inauguration vs Entire Period
8728,0.3686536485097636,Medium,Post-Inauguration vs Entire Period
8729,0.5600205549845838,Large,Post-Inauguration vs Entire Period
8730,0.42559095580678313,Medium,Post-Inauguration vs Entire Period
8731,0.5911613566289825,Large,Post-Inauguration vs Entire Period
8732,0.5298047276464543,Large,Post-Inauguration vs Entire Period
8733,0.4959917780061665,Large,Post-Inauguration vs Entire Period
8734,0.572764645426516,Large,Post-Inauguration vs Entire Period
8735,0.6135662898252826,Large,Post-Inauguration vs Entire Period
8736,0.38252826310380267,Medium,Post-Inauguration vs Entire Period
8737,0.5691675231243577,Large,Post-Inauguration vs Entire Period
8738,0.4694758478931141,Medium,Post-Inauguration vs Entire Period
8739,0.45971223021582736,Medium,Post-Inauguration vs Entire Period
8740,0.5467625899280576,Large,Post-Inauguration vs Entire Period
8741,0.4104830421377184,Medium,Post-Inauguration vs Entire Period
8742,0.39835560123329905,Medium,Post-Inauguration vs Entire Period
8743,0.439054470709147,Medium,Post-Inauguration vs Entire Period
8744,0.28756423432682426,Small,Post-Inauguration vs Entire Period
8745,0.4619732785200411,Medium,Post-Inauguration vs Entire Period
8746,0.449743062692703,Medium,Post-Inauguration vs Entire Period
8747,0.40184994861253853,Medium,Post-Inauguration vs Entire Period
8748,0.42045220966084274,Medium,Post-Inauguration vs Entire Period
8749,0.5029804727646454,Large,Post-Inauguration vs Entire Period
8750,0.313360739979445,Small,Post-Inauguration vs Entire Period
8751,0.43730729701952725,Medium,Post-Inauguration vs Entire Period
8752,0.4328879753340185,Medium,Post-Inauguration vs Entire Period
8753,0.49229188078108943,Large,Post-Inauguration vs Entire Period
8754,0.48448098663926004,Large,Post-Inauguration vs Entire Period
8755,0.4334018499486125,Medium,Post-Inauguration vs Entire Period
8756,0.5526207605344295,Large,Post-Inauguration vs Entire Period
8757,0.5503597122302158,Large,Post-Inauguration vs Entire Period
8758,0.45344295991778005,Medium,Post-Inauguration vs Entire Period
8759,0.35549845837615623,Medium,Post-Inauguration vs Entire Period
8760,0.5679342240493319,Large,Post-Inauguration vs Entire Period
8761,0.5085303186022611,Large,Post-Inauguration vs Entire Period
8762,0.2986639260020555,Small,Post-Inauguration vs Entire Period
8763,0.3753340184994861,Medium,Post-Inauguration vs Entire Period
8764,0.46156217882836587,Medium,Post-Inauguration vs Entire Period
8765,0.44049331963001026,Medium,Post-Inauguration vs Entire Period
8766,0.41911613566289824,Medium,Post-Inauguration vs Entire Period
8767,0.5411099691675231,Large,Post-Inauguration vs Entire Period
8768,0.5576567317574512,Large,Post-Inauguration vs Entire Period
8769,0.45714285714285713,Medium,Post-Inauguration vs Entire Period
8770,0.4927029804727646,Large,Post-Inauguration vs Entire Period
8771,0.4565262076053443,Medium,Post-Inauguration vs Entire Period
8772,0.3626927029804728,Medium,Post-Inauguration vs Entire Period
8773,0.4050359712230216,Medium,Post-Inauguration vs Entire Period
8774,0.42816032887975336,Medium,Post-Inauguration vs Entire Period
8775,0.5032887975334018,Large,Post-Inauguration vs Entire Period
8776,0.4719424460431655,Medium,Post-Inauguration vs Entire Period
8777,0.4674203494347379,Medium,Post-Inauguration vs Entire Period
8778,0.46803699897225076,Medium,Post-Inauguration vs Entire Period
8779,0.3477903391572456,Medium,Post-Inauguration vs Entire Period
8780,0.42158273381294964,Medium,Post-Inauguration vs Entire Period
8781,0.36515930113052414,Medium,Post-Inauguration vs Entire Period
8782,0.39280575539568346,Medium,Post-Inauguration vs Entire Period
8783,0.5109969167523124,Large,Post-Inauguration vs Entire Period
8784,0.2722507708119219,Small,Post-Inauguration vs Entire Period
8785,0.3551901336073998,Medium,Post-Inauguration vs Entire Period
8786,0.39671120246659813,Medium,Post-Inauguration vs Entire Period
8787,0.45077081192189106,Medium,Post-Inauguration vs Entire Period
8788,0.4595066803699897,Medium,Post-Inauguration vs Entire Period
8789,0.4790339157245632,Large,Post-Inauguration vs Entire Period
8790,0.47882836587872557,Large,Post-Inauguration vs Entire Period
8791,0.5377183967112025,Large,Post-Inauguration vs Entire Period
8792,0.5051387461459403,Large,Post-Inauguration vs Entire Period
8793,0.42949640287769786,Medium,Post-Inauguration vs Entire Period
8794,0.39537512846865364,Medium,Post-Inauguration vs Entire Period
8795,0.2867420349434738,Small,Post-Inauguration vs Entire Period
8796,0.5036998972250771,Large,Post-Inauguration vs Entire Period
8797,0.3328879753340185,Medium,Post-Inauguration vs Entire Period
8798,0.30349434737923947,Small,Post-Inauguration vs Entire Period
8799,0.5202466598150052,Large,Post-Inauguration vs Entire Period
8800,0.4611510791366906,Medium,Post-Inauguration vs Entire Period
8801,0.41510791366906474,Medium,Post-Inauguration vs Entire Period
8802,0.49815005138746143,Large,Post-Inauguration vs Entire Period
8803,0.37358684480986637,Medium,Post-Inauguration vs Entire Period
8804,0.46690647482014386,Medium,Post-Inauguration vs Entire Period
8805,0.36495375128468655,Medium,Post-Inauguration vs Entire Period
8806,0.5,Large,Post-Inauguration vs Entire Period
8807,0.541726618705036,Large,Post-Inauguration vs Entire Period
8808,0.4573484069886948,Medium,Post-Inauguration vs Entire Period
8809,0.5488180883864338,Large,Post-Inauguration vs Entire Period
8810,0.41387461459403907,Medium,Post-Inauguration vs Entire Period
8811,0.46803699897225076,Medium,Post-Inauguration vs Entire Period
8812,0.5466598150051387,Large,Post-Inauguration vs Entire Period
8813,0.5945529290853032,Large,Post-Inauguration vs Entire Period
8814,0.431551901336074,Medium,Post-Inauguration vs Entire Period
8815,0.5122302158273381,Large,Post-Inauguration vs Entire Period
8816,0.4015416238437821,Medium,Post-Inauguration vs Entire Period
8817,0.4261048304213772,Medium,Post-Inauguration vs Entire Period
8818,0.4183967112024666,Medium,Post-Inauguration vs Entire Period
8819,0.3275436793422405,Small,Post-Inauguration vs Entire Period
8820,0.47019527235354575,Medium,Post-Inauguration vs Entire Period
8821,0.4828365878725591,Large,Post-Inauguration vs Entire Period
8822,0.4286742034943474,Medium,Post-Inauguration vs Entire Period
8823,0.42158273381294964,Medium,Post-Inauguration vs Entire Period
8824,0.61120246659815,Large,Post-Inauguration vs Entire Period
8825,0.3575539568345324,Medium,Post-Inauguration vs Entire Period
8826,0.5253854059609455,Large,Post-Inauguration vs Entire Period
8827,0.5078108941418293,Large,Post-Inauguration vs Entire Period
8828,0.4883864337101747,Large,Post-Inauguration vs Entire Period
8829,0.5278520041109969,Large,Post-Inauguration vs Entire Period
8830,0.5293936279547791,Large,Post-Inauguration vs Entire Period
8831,0.3761562178828366,Medium,Post-Inauguration vs Entire Period
8832,0.3420349434737924,Medium,Post-Inauguration vs Entire Period
8833,0.5290853031860226,Large,Post-Inauguration vs Entire Period
8834,0.4589928057553957,Medium,Post-Inauguration vs Entire Period
8835,0.3778006166495375,Medium,Post-Inauguration vs Entire Period
8836,0.4503597122302158,Medium,Post-Inauguration vs Entire Period
8837,0.5334018499486125,Large,Post-Inauguration vs Entire Period
8838,0.42682425488180886,Medium,Post-Inauguration vs Entire Period
8839,0.4411099691675231,Medium,Post-Inauguration vs Entire Period
8840,0.4047276464542652,Medium,Post-Inauguration vs Entire Period
8841,0.3553956834532374,Medium,Post-Inauguration vs Entire Period
8842,0.32713257965056525,Small,Post-Inauguration vs Entire Period
8843,0.6040082219938335,Large,Post-Inauguration vs Entire Period
8844,0.3880781089414183,Medium,Post-Inauguration vs Entire Period
8845,0.376464542651593,Medium,Post-Inauguration vs Entire Period
8846,0.368448098663926,Medium,Post-Inauguration vs Entire Period
8847,0.408016443987667,Medium,Post-Inauguration vs Entire Period
8848,0.35991778006166497,Medium,Post-Inauguration vs Entire Period
8849,0.40493319630010277,Medium,Post-Inauguration vs Entire Period
8850,0.44316546762589926,Medium,Post-Inauguration vs Entire Period
8851,0.4724563206577595,Medium,Post-Inauguration vs Entire Period
8852,0.5048304213771839,Large,Post-Inauguration vs Entire Period
8853,0.5284686536485098,Large,Post-Inauguration vs Entire Period
8854,0.4042137718396711,Medium,Post-Inauguration vs Entire Period
8855,0.582322713257965,Large,Post-Inauguration vs Entire Period
8856,0.4489208633093525,Medium,Post-Inauguration vs Entire Period
8857,0.45940390544707094,Medium,Post-Inauguration vs Entire Period
8858,0.44162384378211716,Medium,Post-Inauguration vs Entire Period
8859,0.40195272353545736,Medium,Post-Inauguration vs Entire Period
8860,0.47965056526207606,Large,Post-Inauguration vs Entire Period
8861,0.47852004110996915,Large,Post-Inauguration vs Entire Period
8862,0.43319630010277493,Medium,Post-Inauguration vs Entire Period
8863,0.4845837615621788,Large,Post-Inauguration vs Entire Period
8864,0.4608427543679342,Medium,Post-Inauguration vs Entire Period
8865,0.4484069886947585,Medium,Post-Inauguration vs Entire Period
8866,0.27667009249743063,Small,Post-Inauguration vs Entire Period
8867,0.4409044193216855,Medium,Post-Inauguration vs Entire Period
8868,0.4563206577595067,Medium,Post-Inauguration vs Entire Period
8869,0.5341212744090442,Large,Post-Inauguration vs Entire Period
8870,0.4841726618705036,Large,Post-Inauguration vs Entire Period
8871,0.4778006166495375,Large,Post-Inauguration vs Entire Period
8872,0.447584789311408,Medium,Post-Inauguration vs Entire Period
8873,0.46207605344295993,Medium,Post-Inauguration vs Entire Period
8874,0.48211716341212746,Large,Post-Inauguration vs Entire Period
8875,0.2819116135662898,Small,Post-Inauguration vs Entire Period
8876,0.46269270298047277,Medium,Post-Inauguration vs Entire Period
8877,0.4959917780061665,Large,Post-Inauguration vs Entire Period
8878,0.28622816032887977,Small,Post-Inauguration vs Entire Period
8879,0.44295991778006166,Medium,Post-Inauguration vs Entire Period
8880,0.42569373072970196,Medium,Post-Inauguration vs Entire Period
8881,0.41294964028776976,Medium,Post-Inauguration vs Entire Period
8882,0.3623843782117163,Medium,Post-Inauguration vs Entire Period
8883,0.46659815005138744,Medium,Post-Inauguration vs Entire Period
8884,0.3854059609455293,Medium,Post-Inauguration vs Entire Period
8885,0.3591983556012333,Medium,Post-Inauguration vs Entire Period
8886,0.4772867420349435,Large,Post-Inauguration vs Entire Period
8887,0.4225077081192189,Medium,Post-Inauguration vs Entire Period
8888,0.5056526207605344,Large,Post-Inauguration vs Entire Period
8889,0.5284686536485098,Large,Post-Inauguration vs Entire Period
8890,0.48180883864337104,Large,Post-Inauguration vs Entire Period
8891,0.5040082219938335,Large,Post-Inauguration vs Entire Period
8892,0.36608427543679345,Medium,Post-Inauguration vs Entire Period
8893,0.44542651593011306,Medium,Post-Inauguration vs Entire Period
8894,0.3969167523124358,Medium,Post-Inauguration vs Entire Period
8895,0.3534429599177801,Medium,Post-Inauguration vs Entire Period
8896,0.42836587872559095,Medium,Post-Inauguration vs Entire Period
8897,0.43597122302158275,Medium,Post-Inauguration vs Entire Period
8898,0.5332990750256937,Large,Post-Inauguration vs Entire Period
8899,0.4991778006166495,Large,Post-Inauguration vs Entire Period
8900,0.41901336073997947,Medium,Post-Inauguration vs Entire Period
8901,0.376978417266187,Medium,Post-Inauguration vs Entire Period
8902,0.4560123329907503,Medium,Post-Inauguration vs Entire Period
8903,0.4945529290853032,Large,Post-Inauguration vs Entire Period
8904,0.45971223021582736,Medium,Post-Inauguration vs Entire Period
8905,0.47852004110996915,Large,Post-Inauguration vs Entire Period
8906,0.5173689619732785,Large,Post-Inauguration vs Entire Period
8907,0.447584789311408,Medium,Post-Inauguration vs Entire Period
8908,0.2959917780061665,Small,Post-Inauguration vs Entire Period
8909,0.4015416238437821,Medium,Post-Inauguration vs Entire Period
8910,0.4233299075025694,Medium,Post-Inauguration vs Entire Period
8911,0.44419321685508734,Medium,Post-Inauguration vs Entire Period
8912,0.4450154162384378,Medium,Post-Inauguration vs Entire Period
8913,0.5152106885919836,Large,Post-Inauguration vs Entire Period
8914,0.5317574511819116,Large,Post-Inauguration vs Entire Period
8915,0.43401849948612536,Medium,Post-Inauguration vs Entire Period
8916,0.5103802672147996,Large,Post-Inauguration vs Entire Period
8917,0.4526207605344296,Medium,Post-Inauguration vs Entire Period
8918,0.4147995889003083,Medium,Post-Inauguration vs Entire Period
8919,0.36413155190133606,Medium,Post-Inauguration vs Entire Period
8920,0.3405960945529291,Medium,Post-Inauguration vs Entire Period
8921,0.6089414182939363,Large,Post-Inauguration vs Entire Period
8922,0.4489208633093525,Medium,Post-Inauguration vs Entire Period
8923,0.34953751284686535,Medium,Post-Inauguration vs Entire Period
8924,0.41510791366906474,Medium,Post-Inauguration vs Entire Period
8925,0.42487153134635147,Medium,Post-Inauguration vs Entire Period
8926,0.3469681397738952,Medium,Post-Inauguration vs Entire Period
8927,0.4938335046248715,Large,Post-Inauguration vs Entire Period
8928,0.468448098663926,Medium,Post-Inauguration vs Entire Period
8929,0.37173689619732786,Medium,Post-Inauguration vs Entire Period
8930,0.42055498458376156,Medium,Post-Inauguration vs Entire Period
8931,0.43586844809866393,Medium,Post-Inauguration vs Entire Period
8932,0.4312435765673176,Medium,Post-Inauguration vs Entire Period
8933,0.3345323741007194,Medium,Post-Inauguration vs Entire Period
8934,0.41767728674203497,Medium,Post-Inauguration vs Entire Period
8935,0.4183967112024666,Medium,Post-Inauguration vs Entire Period
8936,0.48797533401849946,Large,Post-Inauguration vs Entire Period
8937,0.5749229188078109,Large,Post-Inauguration vs Entire Period
8938,0.34008221993833504,Medium,Post-Inauguration vs Entire Period
8939,0.5602261048304213,Large,Post-Inauguration vs Entire Period
8940,0.5169578622816033,Large,Post-Inauguration vs Entire Period
8941,0.4746145940390545,Large,Post-Inauguration vs Entire Period
8942,0.49691675231243576,Large,Post-Inauguration vs Entire Period
8943,0.45878725590955804,Medium,Post-Inauguration vs Entire Period
8944,0.46485097636176775,Medium,Post-Inauguration vs Entire Period
8945,0.5014388489208633,Large,Post-Inauguration vs Entire Period
8946,0.45560123329907504,Medium,Post-Inauguration vs Entire Period
8947,0.3588900308324769,Medium,Post-Inauguration vs Entire Period
8948,0.39280575539568346,Medium,Post-Inauguration vs Entire Period
8949,0.3766700924974306,Medium,Post-Inauguration vs Entire Period
8950,0.4425488180883864,Medium,Post-Inauguration vs Entire Period
8951,0.4055498458376156,Medium,Post-Inauguration vs Entire Period
8952,0.5028776978417266,Large,Post-Inauguration vs Entire Period
8953,0.5505652620760535,Large,Post-Inauguration vs Entire Period
8954,0.4302158273381295,Medium,Post-Inauguration vs Entire Period
8955,0.4907502569373073,Large,Post-Inauguration vs Entire Period
8956,0.43001027749229187,Medium,Post-Inauguration vs Entire Period
8957,0.4366906474820144,Medium,Post-Inauguration vs Entire Period
8958,0.45714285714285713,Medium,Post-Inauguration vs Entire Period
8959,0.4501541623843782,Medium,Post-Inauguration vs Entire Period
8960,0.465775950668037,Medium,Post-Inauguration vs Entire Period
8961,0.4938335046248715,Large,Post-Inauguration vs Entire Period
8962,0.3580678314491264,Medium,Post-Inauguration vs Entire Period
8963,0.4595066803699897,Medium,Post-Inauguration vs Entire Period
8964,0.465775950668037,Medium,Post-Inauguration vs Entire Period
8965,0.5158273381294964,Large,Post-Inauguration vs Entire Period
8966,0.3142857142857143,Small,Post-Inauguration vs Entire Period
8967,0.46269270298047277,Medium,Post-Inauguration vs Entire Period
8968,0.4681397738951696,Medium,Post-Inauguration vs Entire Period
8969,0.33309352517985613,Medium,Post-Inauguration vs Entire Period
8970,0.5605344295991778,Large,Post-Inauguration vs Entire Period
8971,0.350256937307297,Medium,Post-Inauguration vs Entire Period
8972,0.33586844809866395,Medium,Post-Inauguration vs Entire Period
8973,0.4830421377183967,Large,Post-Inauguration vs Entire Period
8974,0.33340184994861255,Medium,Post-Inauguration vs Entire Period
8975,0.4586844809866393,Medium,Post-Inauguration vs Entire Period
8976,0.4819116135662898,Large,Post-Inauguration vs Entire Period
8977,0.41531346351490234,Medium,Post-Inauguration vs Entire Period
8978,0.4913669064748201,Large,Post-Inauguration vs Entire Period
8979,0.44018499486125384,Medium,Post-Inauguration vs Entire Period
8980,0.38499486125385407,Medium,Post-Inauguration vs Entire Period
8981,0.48098663926002055,Large,Post-Inauguration vs Entire Period
8982,0.4840698869475848,Large,Post-Inauguration vs Entire Period
8983,0.5339157245632066,Large,Post-Inauguration vs Entire Period
8984,0.5173689619732785,Large,Post-Inauguration vs Entire Period
8985,0.501644398766701,Large,Post-Inauguration vs Entire Period
8986,0.45971223021582736,Medium,Post-Inauguration vs Entire Period
8987,0.3459403905447071,Medium,Post-Inauguration vs Entire Period
8988,0.5033915724563207,Large,Post-Inauguration vs Entire Period
8989,0.4221993833504625,Medium,Post-Inauguration vs Entire Period
8990,0.4195272353545735,Medium,Post-Inauguration vs Entire Period
8991,0.4117163412127441,Medium,Post-Inauguration vs Entire Period
8992,0.47533401849948614,Large,Post-Inauguration vs Entire Period
8993,0.5733812949640288,Large,Post-Inauguration vs Entire Period
8994,0.46289825282631036,Medium,Post-Inauguration vs Entire Period
8995,0.4641315519013361,Medium,Post-Inauguration vs Entire Period
8996,0.4827338129496403,Large,Post-Inauguration vs Entire Period
8997,0.572764645426516,Large,Post-Inauguration vs Entire Period
8998,0.5121274409044193,Large,Post-Inauguration vs Entire Period
8999,0.3100719424460432,Small,Post-Inauguration vs Entire Period
9000,0.29506680369989724,Small,Post-Inauguration vs Entire Period
9001,0.42692702980472763,Medium,Post-Inauguration vs Entire Period
9002,0.4450154162384378,Medium,Post-Inauguration vs Entire Period
9003,0.44665981500513874,Medium,Post-Inauguration vs Entire Period
9004,0.4700924974306269,Medium,Post-Inauguration vs Entire Period
9005,0.4489208633093525,Medium,Post-Inauguration vs Entire Period
9006,0.5513874614594039,Large,Post-Inauguration vs Entire Period
9007,0.5161356628982529,Large,Post-Inauguration vs Entire Period
9008,0.5270298047276465,Large,Post-Inauguration vs Entire Period
9009,0.43864337101747175,Medium,Post-Inauguration vs Entire Period
9010,0.4117163412127441,Medium,Post-Inauguration vs Entire Period
9011,0.46639260020554985,Medium,Post-Inauguration vs Entire Period
9012,0.36382322713257964,Medium,Post-Inauguration vs Entire Period
9013,0.4773895169578623,Large,Post-Inauguration vs Entire Period
9014,0.5889003083247688,Large,Post-Inauguration vs Entire Period
9015,0.33360739979445014,Medium,Post-Inauguration vs Entire Period
9016,0.39784172661870504,Medium,Post-Inauguration vs Entire Period
9017,0.4676258992805755,Medium,Post-Inauguration vs Entire Period
9018,0.5012332990750257,Large,Post-Inauguration vs Entire Period
9019,0.5595066803699897,Large,Post-Inauguration vs Entire Period
9020,0.48499486125385405,Large,Post-Inauguration vs Entire Period
9021,0.46402877697841727,Medium,Post-Inauguration vs Entire Period
