bootstrap_iteration,d_statistic,p_value,significant,comparison
301,0.4232092586800125,4.939772319694635e-08,True,Pre-Inauguration vs Entire Period
302,0.3951621311646335,4.695307440340294e-07,True,Pre-Inauguration vs Entire Period
303,0.42300072985090187,5.313284978683539e-08,True,Pre-Inauguration vs Entire Period
304,0.43092482535710563,2.4284059188990835e-08,True,Pre-Inauguration vs Entire Period
305,0.3518923991241789,1.1413836535461492e-05,True,Pre-Inauguration vs Entire Period
306,0.4664789907204671,1.0263580675186648e-09,True,Pre-Inauguration vs Entire Period
307,0.4167448649775832,8.175860909241185e-08,True,Pre-Inauguration vs Entire Period
308,0.4521947659263893,3.7504063912064085e-09,True,Pre-Inauguration vs Entire Period
309,0.4165363361484725,8.24592567479404e-08,True,Pre-Inauguration vs Entire Period
310,0.4239391095818997,4.460396115320948e-08,True,Pre-Inauguration vs Entire Period
311,0.4313418830153269,2.3982152848032934e-08,True,Pre-Inauguration vs Entire Period
312,0.4096548847878219,1.4788253697858692e-07,True,Pre-Inauguration vs Entire Period
313,0.42414763841101033,4.448749429152718e-08,True,Pre-Inauguration vs Entire Period
314,0.4011052027942863,3.426421009538385e-07,True,Pre-Inauguration vs Entire Period
315,0.41611927849025127,8.751887401672826e-08,True,Pre-Inauguration vs Entire Period
316,0.42425190282556563,4.447269979532477e-08,True,Pre-Inauguration vs Entire Period
317,0.46001459701803776,1.798238957697289e-09,True,Pre-Inauguration vs Entire Period
318,0.43113335418621623,2.404869549485638e-08,True,Pre-Inauguration vs Entire Period
319,0.37337086852257323,2.447436158546947e-06,True,Pre-Inauguration vs Entire Period
320,0.4741945573975602,4.6131038721007537e-10,True,Pre-Inauguration vs Entire Period
321,0.4384318632050881,1.2787115093925522e-08,True,Pre-Inauguration vs Entire Period
322,0.5245542696277761,2.584650825276323e-12,True,Pre-Inauguration vs Entire Period
323,0.4817015952455427,2.2604816780811497e-10,True,Pre-Inauguration vs Entire Period
324,0.48868731102074864,1.1102439791689497e-10,True,Pre-Inauguration vs Entire Period
325,0.5032843290584923,2.538454684537613e-11,True,Pre-Inauguration vs Entire Period
326,0.3951621311646335,4.695307440340294e-07,True,Pre-Inauguration vs Entire Period
327,0.4166406005630278,8.201732720037768e-08,True,Pre-Inauguration vs Entire Period
328,0.3803565842977792,1.4527503576026446e-06,True,Pre-Inauguration vs Entire Period
329,0.46001459701803776,1.798238957697289e-09,True,Pre-Inauguration vs Entire Period
330,0.4744030862266708,4.573569510977837e-10,True,Pre-Inauguration vs Entire Period
331,0.366280888332812,4.1241283610087345e-06,True,Pre-Inauguration vs Entire Period
332,0.44552184339484935,6.745305721408279e-09,True,Pre-Inauguration vs Entire Period
333,0.44552184339484935,6.745305721408279e-09,True,Pre-Inauguration vs Entire Period
