bootstrap_iteration,delta,interpretation,comparison
8012,-0.8886128364389234,Large,Pre vs Post Inauguration
8013,-0.8759834368530021,Large,Pre vs Post Inauguration
8014,-0.8623188405797102,Large,Pre vs Post Inauguration
8015,-0.9577639751552796,Large,Pre vs Post Inauguration
8016,-0.913871635610766,Large,Pre vs Post Inauguration
8017,-0.9124223602484473,Large,Pre vs Post Inauguration
8018,-0.9246376811594202,Large,Pre vs Post Inauguration
8019,-0.9213250517598344,Large,Pre vs Post Inauguration
8020,-0.9511387163561077,Large,Pre vs Post Inauguration
8021,-0.8625258799171842,Large,Pre vs Post Inauguration
8022,-0.9511387163561077,Large,Pre vs Post Inauguration
8023,-0.8648033126293996,Large,Pre vs Post Inauguration
8024,-0.8312629399585921,Large,Pre vs Post Inauguration
8025,-0.9536231884057971,Large,Pre vs Post Inauguration
8026,-0.9163561076604555,Large,Pre vs Post Inauguration
8027,-0.9650103519668737,Large,Pre vs Post Inauguration
8028,-0.8592132505175983,Large,Pre vs Post Inauguration
8029,-0.8954451345755694,Large,Pre vs Post Inauguration
8030,-0.9660455486542443,Large,Pre vs Post Inauguration
8031,-0.9409937888198758,Large,Pre vs Post Inauguration
8032,-0.9577639751552796,Large,Pre vs Post Inauguration
8033,-0.9511387163561077,Large,Pre vs Post Inauguration
8034,-0.9269151138716356,Large,Pre vs Post Inauguration
8035,-0.9122153209109731,Large,Pre vs Post Inauguration
8036,-0.9532091097308488,Large,Pre vs Post Inauguration
8037,-0.9780538302277433,Large,Pre vs Post Inauguration
8038,-0.9428571428571428,Large,Pre vs Post Inauguration
8039,-0.8910973084886128,Large,Pre vs Post Inauguration
8040,-0.9619047619047619,Large,Pre vs Post Inauguration
8041,-0.9693581780538302,Large,Pre vs Post Inauguration
8042,-0.9192546583850931,Large,Pre vs Post Inauguration
8043,-0.9565217391304348,Large,Pre vs Post Inauguration
8044,-0.9180124223602485,Large,Pre vs Post Inauguration
8045,-0.8956521739130435,Large,Pre vs Post Inauguration
8046,-0.932712215320911,Large,Pre vs Post Inauguration
8047,-0.8857142857142857,Large,Pre vs Post Inauguration
8048,-0.9026915113871635,Large,Pre vs Post Inauguration
8049,-0.9283643892339545,Large,Pre vs Post Inauguration
8050,-0.9002070393374741,Large,Pre vs Post Inauguration
8051,-0.9132505175983436,Large,Pre vs Post Inauguration
8052,-0.9412008281573498,Large,Pre vs Post Inauguration
8053,-0.9325051759834369,Large,Pre vs Post Inauguration
8054,-0.9451345755693582,Large,Pre vs Post Inauguration
8055,-0.9053830227743271,Large,Pre vs Post Inauguration
8056,-0.9262939958592132,Large,Pre vs Post Inauguration
8057,-0.9467908902691511,Large,Pre vs Post Inauguration
8058,-0.9118012422360249,Large,Pre vs Post Inauguration
8059,-0.925879917184265,Large,Pre vs Post Inauguration
8060,-0.9581780538302277,Large,Pre vs Post Inauguration
8061,-0.9180124223602485,Large,Pre vs Post Inauguration
8062,-0.9399585921325052,Large,Pre vs Post Inauguration
8063,-0.9805383022774327,Large,Pre vs Post Inauguration
8064,-0.9099378881987578,Large,Pre vs Post Inauguration
8065,-0.8834368530020704,Large,Pre vs Post Inauguration
8066,-0.9080745341614906,Large,Pre vs Post Inauguration
8067,-0.937888198757764,Large,Pre vs Post Inauguration
8068,-0.8782608695652174,Large,Pre vs Post Inauguration
8069,-0.9265010351966874,Large,Pre vs Post Inauguration
8070,-0.9233954451345756,Large,Pre vs Post Inauguration
8071,-0.8716356107660456,Large,Pre vs Post Inauguration
8072,-0.9494824016563147,Large,Pre vs Post Inauguration
8073,-0.8826086956521739,Large,Pre vs Post Inauguration
8074,-0.936231884057971,Large,Pre vs Post Inauguration
8075,-0.9515527950310559,Large,Pre vs Post Inauguration
8076,-0.9093167701863354,Large,Pre vs Post Inauguration
8077,-0.9573498964803313,Large,Pre vs Post Inauguration
8078,-0.8977225672877847,Large,Pre vs Post Inauguration
8079,-0.9300207039337474,Large,Pre vs Post Inauguration
8080,-0.9267080745341615,Large,Pre vs Post Inauguration
8081,-0.8979296066252588,Large,Pre vs Post Inauguration
8082,-0.8469979296066252,Large,Pre vs Post Inauguration
8083,-0.893167701863354,Large,Pre vs Post Inauguration
8084,-0.9349896480331263,Large,Pre vs Post Inauguration
8085,-0.9358178053830227,Large,Pre vs Post Inauguration
8086,-0.9349896480331263,Large,Pre vs Post Inauguration
8087,-0.9387163561076605,Large,Pre vs Post Inauguration
8088,-0.9312629399585921,Large,Pre vs Post Inauguration
8089,-0.915527950310559,Large,Pre vs Post Inauguration
8090,-0.9322981366459627,Large,Pre vs Post Inauguration
8091,-0.9211180124223602,Large,Pre vs Post Inauguration
8092,-0.8989648033126294,Large,Pre vs Post Inauguration
8093,-0.9461697722567288,Large,Pre vs Post Inauguration
8094,-0.9113871635610766,Large,Pre vs Post Inauguration
8095,-0.8347826086956521,Large,Pre vs Post Inauguration
8096,-0.9277432712215321,Large,Pre vs Post Inauguration
8097,-0.9105590062111801,Large,Pre vs Post Inauguration
8098,-0.9325051759834369,Large,Pre vs Post Inauguration
8099,-0.8973084886128364,Large,Pre vs Post Inauguration
8100,-0.9747412008281573,Large,Pre vs Post Inauguration
8101,-0.9200828157349896,Large,Pre vs Post Inauguration
8102,-0.9772256728778468,Large,Pre vs Post Inauguration
8103,-0.9196687370600414,Large,Pre vs Post Inauguration
8104,-0.8037267080745342,Large,Pre vs Post Inauguration
8105,-0.9428571428571428,Large,Pre vs Post Inauguration
8106,-0.8650103519668737,Large,Pre vs Post Inauguration
8107,-0.9293995859213251,Large,Pre vs Post Inauguration
8108,-0.9204968944099379,Large,Pre vs Post Inauguration
8109,-0.8734989648033127,Large,Pre vs Post Inauguration
8110,-0.9225672877846791,Large,Pre vs Post Inauguration
8111,-0.929192546583851,Large,Pre vs Post Inauguration
8112,-0.913871635610766,Large,Pre vs Post Inauguration
8113,-0.9256728778467909,Large,Pre vs Post Inauguration
8114,-0.9113871635610766,Large,Pre vs Post Inauguration
8115,-0.9254658385093167,Large,Pre vs Post Inauguration
8116,-0.9594202898550724,Large,Pre vs Post Inauguration
8117,-0.9066252587991719,Large,Pre vs Post Inauguration
8118,-0.9097308488612836,Large,Pre vs Post Inauguration
8119,-0.8973084886128364,Large,Pre vs Post Inauguration
8120,-0.9312629399585921,Large,Pre vs Post Inauguration
8121,-0.9279503105590062,Large,Pre vs Post Inauguration
8122,-0.9556935817805383,Large,Pre vs Post Inauguration
8123,-0.9817805383022774,Large,Pre vs Post Inauguration
8124,-0.936231884057971,Large,Pre vs Post Inauguration
8125,-0.913871635610766,Large,Pre vs Post Inauguration
8126,-0.8925465838509317,Large,Pre vs Post Inauguration
8127,-0.9503105590062112,Large,Pre vs Post Inauguration
8128,-0.925879917184265,Large,Pre vs Post Inauguration
8129,-0.9043478260869565,Large,Pre vs Post Inauguration
8130,-0.9047619047619048,Large,Pre vs Post Inauguration
8131,-0.9233954451345756,Large,Pre vs Post Inauguration
8132,-0.9064182194616978,Large,Pre vs Post Inauguration
8133,-0.9424430641821946,Large,Pre vs Post Inauguration
8134,-0.8753623188405797,Large,Pre vs Post Inauguration
8135,-0.8985507246376812,Large,Pre vs Post Inauguration
8136,-0.8728778467908903,Large,Pre vs Post Inauguration
8137,-0.9507246376811594,Large,Pre vs Post Inauguration
8138,-0.9084886128364389,Large,Pre vs Post Inauguration
8139,-0.889648033126294,Large,Pre vs Post Inauguration
8140,-0.9436853002070393,Large,Pre vs Post Inauguration
8141,-0.9538302277432712,Large,Pre vs Post Inauguration
8142,-0.9130434782608695,Large,Pre vs Post Inauguration
8143,-0.9484472049689441,Large,Pre vs Post Inauguration
8144,-0.9200828157349896,Large,Pre vs Post Inauguration
8145,-0.8944099378881988,Large,Pre vs Post Inauguration
8146,-0.8782608695652174,Large,Pre vs Post Inauguration
8147,-0.9517598343685301,Large,Pre vs Post Inauguration
8148,-0.8666666666666667,Large,Pre vs Post Inauguration
8149,-0.8919254658385093,Large,Pre vs Post Inauguration
8150,-0.8857142857142857,Large,Pre vs Post Inauguration
8151,-0.9904761904761905,Large,Pre vs Post Inauguration
8152,-0.8993788819875776,Large,Pre vs Post Inauguration
8153,-0.906832298136646,Large,Pre vs Post Inauguration
8154,-0.9701863354037267,Large,Pre vs Post Inauguration
8155,-0.9325051759834369,Large,Pre vs Post Inauguration
8156,-0.9424430641821946,Large,Pre vs Post Inauguration
8157,-0.939544513457557,Large,Pre vs Post Inauguration
8158,-0.9204968944099379,Large,Pre vs Post Inauguration
8159,-0.9217391304347826,Large,Pre vs Post Inauguration
8160,-0.9643892339544513,Large,Pre vs Post Inauguration
8161,-0.8902691511387164,Large,Pre vs Post Inauguration
8162,-0.9246376811594202,Large,Pre vs Post Inauguration
8163,-0.9229813664596274,Large,Pre vs Post Inauguration
8164,-0.922360248447205,Large,Pre vs Post Inauguration
8165,-0.9436853002070393,Large,Pre vs Post Inauguration
8166,-0.9527950310559006,Large,Pre vs Post Inauguration
8167,-0.9142857142857143,Large,Pre vs Post Inauguration
8168,-0.9080745341614906,Large,Pre vs Post Inauguration
8169,-0.9078674948240165,Large,Pre vs Post Inauguration
8170,-0.9192546583850931,Large,Pre vs Post Inauguration
8171,-0.8850931677018633,Large,Pre vs Post Inauguration
8172,-0.9517598343685301,Large,Pre vs Post Inauguration
8173,-0.8795031055900621,Large,Pre vs Post Inauguration
8174,-0.8968944099378882,Large,Pre vs Post Inauguration
8175,-0.9229813664596274,Large,Pre vs Post Inauguration
8176,-0.9064182194616978,Large,Pre vs Post Inauguration
8177,-0.8600414078674948,Large,Pre vs Post Inauguration
8178,-0.877639751552795,Large,Pre vs Post Inauguration
8179,-0.9320910973084886,Large,Pre vs Post Inauguration
8180,-0.8732919254658386,Large,Pre vs Post Inauguration
8181,-0.9523809523809523,Large,Pre vs Post Inauguration
8182,-0.9387163561076605,Large,Pre vs Post Inauguration
8183,-0.8886128364389234,Large,Pre vs Post Inauguration
8184,-0.9296066252587992,Large,Pre vs Post Inauguration
8185,-0.9364389233954451,Large,Pre vs Post Inauguration
8186,-0.9569358178053831,Large,Pre vs Post Inauguration
8187,-0.9273291925465839,Large,Pre vs Post Inauguration
8188,-0.979296066252588,Large,Pre vs Post Inauguration
8189,-0.9080745341614906,Large,Pre vs Post Inauguration
8190,-0.9184265010351967,Large,Pre vs Post Inauguration
8191,-0.9465838509316771,Large,Pre vs Post Inauguration
8192,-0.8428571428571429,Large,Pre vs Post Inauguration
8193,-0.9076604554865424,Large,Pre vs Post Inauguration
8194,-0.9076604554865424,Large,Pre vs Post Inauguration
8195,-0.8927536231884058,Large,Pre vs Post Inauguration
8196,-0.929192546583851,Large,Pre vs Post Inauguration
8197,-0.9055900621118013,Large,Pre vs Post Inauguration
8198,-0.9246376811594202,Large,Pre vs Post Inauguration
8199,-0.9126293995859214,Large,Pre vs Post Inauguration
8200,-0.843064182194617,Large,Pre vs Post Inauguration
8201,-0.8989648033126294,Large,Pre vs Post Inauguration
8202,-0.8774327122153209,Large,Pre vs Post Inauguration
8203,-0.9302277432712215,Large,Pre vs Post Inauguration
8204,-0.9010351966873706,Large,Pre vs Post Inauguration
8205,-0.9198757763975155,Large,Pre vs Post Inauguration
8206,-0.8683229813664596,Large,Pre vs Post Inauguration
8207,-0.9006211180124224,Large,Pre vs Post Inauguration
8208,-0.9457556935817806,Large,Pre vs Post Inauguration
8209,-0.94824016563147,Large,Pre vs Post Inauguration
8210,-0.9370600414078675,Large,Pre vs Post Inauguration
8211,-0.8869565217391304,Large,Pre vs Post Inauguration
8212,-0.9318840579710145,Large,Pre vs Post Inauguration
8213,-0.8906832298136645,Large,Pre vs Post Inauguration
8214,-0.9784679089026915,Large,Pre vs Post Inauguration
8215,-0.8985507246376812,Large,Pre vs Post Inauguration
8216,-0.9184265010351967,Large,Pre vs Post Inauguration
8217,-0.9072463768115943,Large,Pre vs Post Inauguration
8218,-0.8973084886128364,Large,Pre vs Post Inauguration
8219,-0.9457556935817806,Large,Pre vs Post Inauguration
8220,-0.9159420289855073,Large,Pre vs Post Inauguration
8221,-0.949896480331263,Large,Pre vs Post Inauguration
8222,-0.8650103519668737,Large,Pre vs Post Inauguration
8223,-0.924223602484472,Large,Pre vs Post Inauguration
8224,-0.9525879917184265,Large,Pre vs Post Inauguration
8225,-0.9710144927536232,Large,Pre vs Post Inauguration
8226,-0.9236024844720497,Large,Pre vs Post Inauguration
8227,-0.9254658385093167,Large,Pre vs Post Inauguration
8228,-0.9262939958592132,Large,Pre vs Post Inauguration
8229,-0.9184265010351967,Large,Pre vs Post Inauguration
8230,-0.9788819875776398,Large,Pre vs Post Inauguration
8231,-0.882815734989648,Large,Pre vs Post Inauguration
8232,-0.9099378881987578,Large,Pre vs Post Inauguration
8233,-0.8782608695652174,Large,Pre vs Post Inauguration
8234,-0.9192546583850931,Large,Pre vs Post Inauguration
8235,-0.9080745341614906,Large,Pre vs Post Inauguration
8236,-0.9238095238095239,Large,Pre vs Post Inauguration
8237,-0.9014492753623189,Large,Pre vs Post Inauguration
8238,-0.9180124223602485,Large,Pre vs Post Inauguration
8239,-0.9453416149068323,Large,Pre vs Post Inauguration
8240,-0.9312629399585921,Large,Pre vs Post Inauguration
8241,-0.9438923395445135,Large,Pre vs Post Inauguration
8242,-0.9267080745341615,Large,Pre vs Post Inauguration
8243,-0.90351966873706,Large,Pre vs Post Inauguration
8244,-0.9536231884057971,Large,Pre vs Post Inauguration
8245,-0.889648033126294,Large,Pre vs Post Inauguration
8246,-0.891511387163561,Large,Pre vs Post Inauguration
8247,-0.9345755693581781,Large,Pre vs Post Inauguration
8248,-0.9157349896480331,Large,Pre vs Post Inauguration
8249,-0.8971014492753623,Large,Pre vs Post Inauguration
8250,-0.9407867494824017,Large,Pre vs Post Inauguration
8251,-0.8536231884057971,Large,Pre vs Post Inauguration
8252,-0.9416149068322981,Large,Pre vs Post Inauguration
8253,-0.9461697722567288,Large,Pre vs Post Inauguration
8254,-0.8946169772256729,Large,Pre vs Post Inauguration
8255,-0.9407867494824017,Large,Pre vs Post Inauguration
8256,-0.9055900621118013,Large,Pre vs Post Inauguration
8257,-0.9118012422360249,Large,Pre vs Post Inauguration
8258,-0.9474120082815735,Large,Pre vs Post Inauguration
8259,-0.9660455486542443,Large,Pre vs Post Inauguration
8260,-0.8927536231884058,Large,Pre vs Post Inauguration
8261,-0.9884057971014493,Large,Pre vs Post Inauguration
8262,-0.9279503105590062,Large,Pre vs Post Inauguration
8263,-0.9341614906832298,Large,Pre vs Post Inauguration
8264,-0.9233954451345756,Large,Pre vs Post Inauguration
8265,-0.9418219461697722,Large,Pre vs Post Inauguration
8266,-0.9349896480331263,Large,Pre vs Post Inauguration
8267,-0.949896480331263,Large,Pre vs Post Inauguration
8268,-0.9281573498964804,Large,Pre vs Post Inauguration
8269,-0.937888198757764,Large,Pre vs Post Inauguration
8270,-0.9503105590062112,Large,Pre vs Post Inauguration
8271,-0.9331262939958592,Large,Pre vs Post Inauguration
8272,-0.9712215320910973,Large,Pre vs Post Inauguration
8273,-0.9374741200828157,Large,Pre vs Post Inauguration
8274,-0.922360248447205,Large,Pre vs Post Inauguration
8275,-0.9118012422360249,Large,Pre vs Post Inauguration
8276,-0.8799171842650103,Large,Pre vs Post Inauguration
8277,-0.9287784679089027,Large,Pre vs Post Inauguration
8278,-0.9623188405797102,Large,Pre vs Post Inauguration
8279,-0.9097308488612836,Large,Pre vs Post Inauguration
8280,-0.9619047619047619,Large,Pre vs Post Inauguration
8281,-0.8799171842650103,Large,Pre vs Post Inauguration
8282,-0.9643892339544513,Large,Pre vs Post Inauguration
8283,-0.9167701863354037,Large,Pre vs Post Inauguration
8284,-0.9436853002070393,Large,Pre vs Post Inauguration
8285,-0.8977225672877847,Large,Pre vs Post Inauguration
8286,-0.9175983436853002,Large,Pre vs Post Inauguration
8287,-0.8942028985507247,Large,Pre vs Post Inauguration
8288,-0.9130434782608695,Large,Pre vs Post Inauguration
8289,-0.9681159420289855,Large,Pre vs Post Inauguration
8290,-0.9031055900621118,Large,Pre vs Post Inauguration
8291,-0.929192546583851,Large,Pre vs Post Inauguration
8292,-0.9296066252587992,Large,Pre vs Post Inauguration
8293,-0.886335403726708,Large,Pre vs Post Inauguration
8294,-0.9536231884057971,Large,Pre vs Post Inauguration
8295,-0.9064182194616978,Large,Pre vs Post Inauguration
8296,-0.9333333333333333,Large,Pre vs Post Inauguration
8297,-0.941407867494824,Large,Pre vs Post Inauguration
8298,-0.9436853002070393,Large,Pre vs Post Inauguration
8299,-0.8859213250517598,Large,Pre vs Post Inauguration
8300,-0.9345755693581781,Large,Pre vs Post Inauguration
8301,-0.9577639751552796,Large,Pre vs Post Inauguration
8302,-0.9337474120082816,Large,Pre vs Post Inauguration
8303,-0.9349896480331263,Large,Pre vs Post Inauguration
8304,-0.9072463768115943,Large,Pre vs Post Inauguration
8305,-0.9635610766045548,Large,Pre vs Post Inauguration
8306,-0.9664596273291925,Large,Pre vs Post Inauguration
8307,-0.9544513457556936,Large,Pre vs Post Inauguration
8308,-0.9519668737060042,Large,Pre vs Post Inauguration
8309,-0.9022774327122153,Large,Pre vs Post Inauguration
8310,-0.8662525879917184,Large,Pre vs Post Inauguration
8311,-0.8600414078674948,Large,Pre vs Post Inauguration
8312,-0.9639751552795031,Large,Pre vs Post Inauguration
8313,-0.891511387163561,Large,Pre vs Post Inauguration
8314,-0.9538302277432712,Large,Pre vs Post Inauguration
8315,-0.8662525879917184,Large,Pre vs Post Inauguration
8316,-0.913871635610766,Large,Pre vs Post Inauguration
8317,-0.9523809523809523,Large,Pre vs Post Inauguration
8318,-0.939544513457557,Large,Pre vs Post Inauguration
8319,-0.8720496894409938,Large,Pre vs Post Inauguration
8320,-0.9229813664596274,Large,Pre vs Post Inauguration
8321,-0.9635610766045548,Large,Pre vs Post Inauguration
8322,-0.874120082815735,Large,Pre vs Post Inauguration
8323,-0.8886128364389234,Large,Pre vs Post Inauguration
8324,-0.9358178053830227,Large,Pre vs Post Inauguration
8325,-0.9349896480331263,Large,Pre vs Post Inauguration
8326,-0.9072463768115943,Large,Pre vs Post Inauguration
8327,-0.9204968944099379,Large,Pre vs Post Inauguration
8328,-0.8869565217391304,Large,Pre vs Post Inauguration
8329,-0.9360248447204969,Large,Pre vs Post Inauguration
8330,-0.9496894409937888,Large,Pre vs Post Inauguration
8331,-0.9217391304347826,Large,Pre vs Post Inauguration
8332,-0.8877846790890269,Large,Pre vs Post Inauguration
8333,-0.9387163561076605,Large,Pre vs Post Inauguration
8334,-0.9366459627329192,Large,Pre vs Post Inauguration
8335,-0.9598343685300207,Large,Pre vs Post Inauguration
8336,-0.9196687370600414,Large,Pre vs Post Inauguration
8337,-0.9385093167701863,Large,Pre vs Post Inauguration
8338,-0.9337474120082816,Large,Pre vs Post Inauguration
8339,-0.9089026915113871,Large,Pre vs Post Inauguration
8340,-0.8875776397515528,Large,Pre vs Post Inauguration
8341,-0.9503105590062112,Large,Pre vs Post Inauguration
8342,-0.9300207039337474,Large,Pre vs Post Inauguration
8343,-0.9511387163561077,Large,Pre vs Post Inauguration
8344,-0.9681159420289855,Large,Pre vs Post Inauguration
8345,-0.9652173913043478,Large,Pre vs Post Inauguration
8346,-0.8755693581780538,Large,Pre vs Post Inauguration
8347,-0.9262939958592132,Large,Pre vs Post Inauguration
8348,-0.9536231884057971,Large,Pre vs Post Inauguration
8349,-0.9204968944099379,Large,Pre vs Post Inauguration
8350,-0.9507246376811594,Large,Pre vs Post Inauguration
8351,-0.9287784679089027,Large,Pre vs Post Inauguration
8352,-0.9718426501035197,Large,Pre vs Post Inauguration
8353,-0.9478260869565217,Large,Pre vs Post Inauguration
8354,-0.9024844720496894,Large,Pre vs Post Inauguration
8355,-0.8968944099378882,Large,Pre vs Post Inauguration
8356,-0.939544513457557,Large,Pre vs Post Inauguration
8357,-0.8850931677018633,Large,Pre vs Post Inauguration
8358,-0.9474120082815735,Large,Pre vs Post Inauguration
8359,-0.9374741200828157,Large,Pre vs Post Inauguration
8360,-0.9202898550724637,Large,Pre vs Post Inauguration
8361,-0.9031055900621118,Large,Pre vs Post Inauguration
8362,-0.9167701863354037,Large,Pre vs Post Inauguration
8363,-0.9496894409937888,Large,Pre vs Post Inauguration
8364,-0.9267080745341615,Large,Pre vs Post Inauguration
8365,-0.8906832298136645,Large,Pre vs Post Inauguration
8366,-0.9192546583850931,Large,Pre vs Post Inauguration
8367,-0.9196687370600414,Large,Pre vs Post Inauguration
8368,-0.9494824016563147,Large,Pre vs Post Inauguration
8369,-0.9033126293995859,Large,Pre vs Post Inauguration
8370,-0.8913043478260869,Large,Pre vs Post Inauguration
8371,-0.9637681159420289,Large,Pre vs Post Inauguration
8372,-0.9244306418219461,Large,Pre vs Post Inauguration
8373,-0.9279503105590062,Large,Pre vs Post Inauguration
8374,-0.9503105590062112,Large,Pre vs Post Inauguration
8375,-0.9271221532091097,Large,Pre vs Post Inauguration
8376,-0.8929606625258799,Large,Pre vs Post Inauguration
8377,-0.9374741200828157,Large,Pre vs Post Inauguration
8378,-0.9064182194616978,Large,Pre vs Post Inauguration
8379,-0.9124223602484473,Large,Pre vs Post Inauguration
8380,-0.9246376811594202,Large,Pre vs Post Inauguration
8381,-0.8910973084886128,Large,Pre vs Post Inauguration
8382,-0.9097308488612836,Large,Pre vs Post Inauguration
8383,-0.9424430641821946,Large,Pre vs Post Inauguration
8384,-0.9391304347826087,Large,Pre vs Post Inauguration
8385,-0.9039337474120083,Large,Pre vs Post Inauguration
8386,-0.9523809523809523,Large,Pre vs Post Inauguration
8387,-0.8925465838509317,Large,Pre vs Post Inauguration
8388,-0.9780538302277433,Large,Pre vs Post Inauguration
8389,-0.9163561076604555,Large,Pre vs Post Inauguration
8390,-0.9252587991718426,Large,Pre vs Post Inauguration
8391,-0.9250517598343685,Large,Pre vs Post Inauguration
8392,-0.8724637681159421,Large,Pre vs Post Inauguration
8393,-0.9279503105590062,Large,Pre vs Post Inauguration
8394,-0.9546583850931677,Large,Pre vs Post Inauguration
8395,-0.8610766045548655,Large,Pre vs Post Inauguration
8396,-0.9188405797101449,Large,Pre vs Post Inauguration
8397,-0.9238095238095239,Large,Pre vs Post Inauguration
8398,-0.8612836438923396,Large,Pre vs Post Inauguration
8399,-0.894824016563147,Large,Pre vs Post Inauguration
8400,-0.9337474120082816,Large,Pre vs Post Inauguration
8401,-0.9561076604554866,Large,Pre vs Post Inauguration
8402,-0.9080745341614906,Large,Pre vs Post Inauguration
8403,-0.969151138716356,Large,Pre vs Post Inauguration
8404,-0.9490683229813665,Large,Pre vs Post Inauguration
8405,-0.8795031055900621,Large,Pre vs Post Inauguration
8406,-0.9331262939958592,Large,Pre vs Post Inauguration
8407,-0.901863354037267,Large,Pre vs Post Inauguration
8408,-0.896687370600414,Large,Pre vs Post Inauguration
8409,-0.8596273291925466,Large,Pre vs Post Inauguration
8410,-0.9115942028985508,Large,Pre vs Post Inauguration
8411,-0.9768115942028985,Large,Pre vs Post Inauguration
8412,-0.8743271221532091,Large,Pre vs Post Inauguration
8413,-0.9457556935817806,Large,Pre vs Post Inauguration
8414,-0.9434782608695652,Large,Pre vs Post Inauguration
8415,-0.9163561076604555,Large,Pre vs Post Inauguration
8416,-0.939544513457557,Large,Pre vs Post Inauguration
8417,-0.9354037267080745,Large,Pre vs Post Inauguration
8418,-0.8993788819875776,Large,Pre vs Post Inauguration
8419,-0.9211180124223602,Large,Pre vs Post Inauguration
8420,-0.8766045548654244,Large,Pre vs Post Inauguration
8421,-0.8813664596273292,Large,Pre vs Post Inauguration
8422,-0.9387163561076605,Large,Pre vs Post Inauguration
8423,-0.8683229813664596,Large,Pre vs Post Inauguration
8424,-0.9180124223602485,Large,Pre vs Post Inauguration
8425,-0.9267080745341615,Large,Pre vs Post Inauguration
8426,-0.9606625258799172,Large,Pre vs Post Inauguration
8427,-0.8728778467908903,Large,Pre vs Post Inauguration
8428,-0.9383022774327122,Large,Pre vs Post Inauguration
8429,-0.9006211180124224,Large,Pre vs Post Inauguration
8430,-0.9260869565217391,Large,Pre vs Post Inauguration
8431,-0.9153209109730849,Large,Pre vs Post Inauguration
8432,-0.9134575569358178,Large,Pre vs Post Inauguration
8433,-0.9519668737060042,Large,Pre vs Post Inauguration
8434,-0.9598343685300207,Large,Pre vs Post Inauguration
8435,-0.8898550724637682,Large,Pre vs Post Inauguration
8436,-0.9345755693581781,Large,Pre vs Post Inauguration
8437,-0.8770186335403727,Large,Pre vs Post Inauguration
8438,-0.9354037267080745,Large,Pre vs Post Inauguration
8439,-0.9113871635610766,Large,Pre vs Post Inauguration
8440,-0.905175983436853,Large,Pre vs Post Inauguration
8441,-0.9337474120082816,Large,Pre vs Post Inauguration
8442,-0.9370600414078675,Large,Pre vs Post Inauguration
8443,-0.8749482401656314,Large,Pre vs Post Inauguration
8444,-0.8997929606625259,Large,Pre vs Post Inauguration
8445,-0.8857142857142857,Large,Pre vs Post Inauguration
8446,-0.8960662525879918,Large,Pre vs Post Inauguration
8447,-0.9478260869565217,Large,Pre vs Post Inauguration
8448,-0.9060041407867495,Large,Pre vs Post Inauguration
8449,-0.9513457556935818,Large,Pre vs Post Inauguration
8450,-0.9619047619047619,Large,Pre vs Post Inauguration
8451,-0.925879917184265,Large,Pre vs Post Inauguration
8452,-0.9577639751552796,Large,Pre vs Post Inauguration
8453,-0.9122153209109731,Large,Pre vs Post Inauguration
8454,-0.9710144927536232,Large,Pre vs Post Inauguration
8455,-0.9188405797101449,Large,Pre vs Post Inauguration
8456,-0.8968944099378882,Large,Pre vs Post Inauguration
8457,-0.9619047619047619,Large,Pre vs Post Inauguration
8458,-0.8971014492753623,Large,Pre vs Post Inauguration
8459,-0.9142857142857143,Large,Pre vs Post Inauguration
8460,-0.8981366459627329,Large,Pre vs Post Inauguration
8461,-0.9652173913043478,Large,Pre vs Post Inauguration
8462,-0.9451345755693582,Large,Pre vs Post Inauguration
8463,-0.9440993788819876,Large,Pre vs Post Inauguration
8464,-0.917184265010352,Large,Pre vs Post Inauguration
8465,-0.9627329192546584,Large,Pre vs Post Inauguration
8466,-0.8894409937888199,Large,Pre vs Post Inauguration
8467,-0.9217391304347826,Large,Pre vs Post Inauguration
8468,-0.9248447204968944,Large,Pre vs Post Inauguration
8469,-0.8873706004140787,Large,Pre vs Post Inauguration
8470,-0.915527950310559,Large,Pre vs Post Inauguration
8471,-0.9248447204968944,Large,Pre vs Post Inauguration
8472,-0.9055900621118013,Large,Pre vs Post Inauguration
8473,-0.9175983436853002,Large,Pre vs Post Inauguration
8474,-0.9445134575569358,Large,Pre vs Post Inauguration
8475,-0.9565217391304348,Large,Pre vs Post Inauguration
8476,-0.9383022774327122,Large,Pre vs Post Inauguration
8477,-0.9072463768115943,Large,Pre vs Post Inauguration
8478,-0.965631469979296,Large,Pre vs Post Inauguration
8479,-0.9163561076604555,Large,Pre vs Post Inauguration
8480,-0.8757763975155279,Large,Pre vs Post Inauguration
8481,-0.9256728778467909,Large,Pre vs Post Inauguration
8482,-0.9026915113871635,Large,Pre vs Post Inauguration
8483,-0.9184265010351967,Large,Pre vs Post Inauguration
8484,-0.9229813664596274,Large,Pre vs Post Inauguration
8485,-0.9175983436853002,Large,Pre vs Post Inauguration
8486,-0.9432712215320911,Large,Pre vs Post Inauguration
8487,-0.929192546583851,Large,Pre vs Post Inauguration
8488,-0.9118012422360249,Large,Pre vs Post Inauguration
8489,-0.9254658385093167,Large,Pre vs Post Inauguration
8490,-0.8314699792960663,Large,Pre vs Post Inauguration
8491,-0.927536231884058,Large,Pre vs Post Inauguration
8492,-0.9169772256728779,Large,Pre vs Post Inauguration
8493,-0.9322981366459627,Large,Pre vs Post Inauguration
8494,-0.9014492753623189,Large,Pre vs Post Inauguration
